ID	CT22	CT28	CT34	CT40	CT46	CT52	CT58	CT64
ENSMUSG00000000001	598.897816864702	604.923410280746	646.255030120781	552.575882350193	668.378988434585	675.599003349502	751.743951419113	771.566322691137
ENSMUSG00000000028	37.5708861961426	36.3233456519617	28.9495006905225	32.0132123275931	55.6982490362154	35.9919557833253	31.1331836557939	32.8237692474959
ENSMUSG00000000037	41.5963382885865	60.0732255013212	38.3155156198091	61.2426670614824	63.6551417556747	46.4896095534619	58.7682567884649	41.5490749968302
ENSMUSG00000000049	3.57817963772787	8.38231053506807	3.4058236106497	4.17563639055562	2.65229757315311	4.49899447291566	6.99622104624582	3.73941674971472
ENSMUSG00000000056	899.017633979127	708.305240213252	804.625828015992	971.531400202607	790.384676799628	836.812971962314	873.47819762379	922.804955679599
ENSMUSG00000000058	479.028799000819	558.820702337872	503.210438473493	481.590063710748	490.675051033326	601.365594546394	705.918703566203	671.433051948776
ENSMUSG00000000078	920.039439350779	815.878225413292	850.604446759763	896.369945172606	848.735223408996	833.813642313703	878.02574130385	878.347445432991
ENSMUSG00000000085	779.148616115244	864.775036867856	865.930653007686	765.53333826853	877.910496713681	864.55677121196	696.823616206083	703.010348946367
ENSMUSG00000000088	1550.2463280456	1557.71270776682	1477.27599111931	1319.50109941558	1368.58554774701	1531.15778561563	2373.46798993889	2022.6089708457
ENSMUSG00000000093	60.3817813866578	82.426053594836	70.6708399209813	55.6751518740749	66.3074393288278	58.4869281479036	61.2169341546509	54.4292882458476
ENSMUSG00000000094	7.60363173017172	1.39705175584468	8.51455902662425	13.9187879685187	5.30459514630623	5.99865929722089	6.29659894162123	4.15490749968302
ENSMUSG00000000103	0	1.39705175584468	0	0	2.65229757315311	0	0	0
ENSMUSG00000000120	120.763562773316	142.499279096157	126.866929496701	102.999030967039	161.79015196234	136.469499011775	121.034624100053	165.365318487384
ENSMUSG00000000125	300.567089569141	157.866848410449	177.102827753784	201.822425543522	225.445293718015	173.961119619406	195.194567190258	159.13295723786
ENSMUSG00000000126	163.70171842605	68.4555360363893	75.7795753369558	115.525940138705	79.5689271945934	75.7330736274137	102.844449379813	95.1473817427412
ENSMUSG00000000127	216.479868082536	167.646210701361	203.49796073632	211.565577121485	278.491245181077	180.709611328779	182.251558254703	212.731263983771
ENSMUSG00000000131	1948.31881274283	1827.34369664484	2102.24462367353	2078.07504369985	1909.65425267024	1959.31209295477	1696.2337926623	1870.95484710727
ENSMUSG00000000134	750.523179013421	722.275757771699	842.089887733139	772.492732252789	657.769798141972	795.57218929392	691.226639369087	640.686736451122
ENSMUSG00000000142	733.974098188929	674.77599807298	744.17245892696	780.8440050339	782.427784080169	609.613751080073	529.613933200808	667.693635199062
ENSMUSG00000000148	501.839694191334	449.850665381987	481.924040906933	469.063154539081	464.152075301795	440.901458345735	409.628742257693	428.786453967288
ENSMUSG00000000149	2204.60592929508	2014.54863192803	1988.14953271676	2078.07504369985	2031.65994103529	1933.06795852943	1882.33327249244	1816.52555886142
ENSMUSG00000000154	8.05090418488771	12.5734658026021	10.2174708319491	2.78375759370374	5.30459514630623	15.7464806552048	9.79470946474414	12.8802132490174
ENSMUSG00000000157	0	0	0.851455902662425	0	0	0	0	0
ENSMUSG00000000159	5.81454191130779	6.98525877922339	10.2174708319491	6.95939398425936	7.95689271945934	5.24882688506828	10.4943315693687	9.14079649930265
