ID	raw.pvalue	default.pvalue	BH.Q	period	phase	amplitude
ENSMUSG00000030751	0.170663591791953	0.170663591791953	0.378370736427255	23.2093023255814	20.4873932946121	2.23442637383242
ENSMUSG00000029446	0.950385701664398	0.950385701664398	0.970371422583585	24	6.19688297486903	0.77019200273832
ENSMUSG00000030967	0.00137115099245522	0.00137115099245522	0.0413603873301311	24.0481927710843	2.53200407286013	99.1740869675884
ENSMUSG00000032112	0.230280675582541	0.230280675582541	0.44294414622638	25.9220779220779	11.7343837635668	84.4915671144427
ENSMUSG00000079477	0.443841868361117	0.443841868361117	0.633239085483989	24	0.936190688109087	6.30912620174971
ENSMUSG00000020936	0.350767181764985	0.350767181764985	0.556303176144458	24	2.80500442452045	33.5187617857663
ENSMUSG00000071415	0.938822844266393	0.938822844266393	0.963472018758428	24	3.24192984963802	0.768414416000268
ENSMUSG00000028646	0.0546550642425904	0.0546550642425904	0.210658407207478	24	16.0141862161071	56.8398516279033
ENSMUSG00000055204	0.174650916556069	0.174650916556069	0.383071135673603	24	11.5193303636713	44.5137143198234
ENSMUSG00000022193	0.0363401001689994	0.0363401001689994	0.171962089950031	27.7222222222222	9.84900132667046	579.262621981338
ENSMUSG00000008855	0.279618115404884	0.279618115404884	0.491070618827622	24	13.7226249053804	28.480767042496
ENSMUSG00000029234	0.863453503081845	0.863453503081845	0.918633948818594	24	5.90575018344267	2.80113691737566
ENSMUSG00000025261	0.619920991038083	0.619920991038083	0.762607489402138	26.6133333333333	1.41043619433667	68.5302607360801
ENSMUSG00000003346	0.0200105071239419	0.0200105071239419	0.130250311833618	24.95	1.10025974462206	27.148336092394
ENSMUSG00000070733	0.715705829820218	0.715705829820218	0.82683607368105	24	2.38778386048968	7.2177373020751
ENSMUSG00000020794	0.599216207200937	0.599216207200937	0.748240071456225	22.9425287356322	6.71418568683077	11.3013901959383
ENSMUSG00000021266	0.0606059336208031	0.0606059336208031	0.221949276337455	24	23.0851116764405	74.52964454081
ENSMUSG00000025156	0.0127646691503411	0.0127646691503411	0.106067705713572	24	1.78490713042565	147.709541732562
ENSMUSG00000030751	0.194879481064845	0.194879481064845	0.405721250660201	24	0.857500313520942	54.8640363250982
ENSMUSG00000067851	0.358866318407072	0.358866318407072	0.563699131665323	22.4269662921348	7.94666298454314	3.61151747120633
ENSMUSG00000029446	0.193975752453576	0.193975752453576	0.404781881993075	26.6133333333333	14.1898550351745	2.91972559221558
ENSMUSG00000026553	0.104721004158762	0.104721004158762	0.293700453042952	24.641975308642	2.66406171880654	55.7994663471003
ENSMUSG00000022100	0.758722612413764	0.758722612413764	0.855254546185872	27.3424657534247	23.386210276088	1.41348696089257
ENSMUSG00000028677	0.00646466539206747	0.00646466539206747	0.078691950783754	24	22.6586191060011	70.7308771369812
ENSMUSG00000037373	0.299744342786828	0.299744342786828	0.509326673499909	24	11.3800104658467	36.7018356468175
ENSMUSG00000027828	0.847499654507438	0.847499654507438	0.909776111926124	24	8.17617602397376	2.30962151671
ENSMUSG00000005442	0.915125403090438	0.915125403090438	0.949840295428853	24	16.6438564904782	1.68967106658092
ENSMUSG00000040688	0.585999406367738	0.585999406367738	0.738596802183746	24	15.9897698213273	10.1087733815268
ENSMUSG00000028759	0.00707684538690367	0.00707684538690367	0.0826558616154246	20.3673469387755	5.75667642248232	17.1381655704627
ENSMUSG00000025261	0.0111094516837223	0.0111094516837223	0.0989933018422719	24.0481927710843	3.2514696319747	196.048843953971
ENSMUSG00000026553	0.331061024322975	0.331061024322975	0.53878007460625	21.9340659340659	20.1882519589299	3.68006035813039
ENSMUSG00000018585	0.884334456288593	0.884334456288593	0.932699943308866	24	14.577186786295	11.3745086500434
ENSMUSG00000026878	0.926497662419007	0.926497662419007	0.956224200536028	24	7.6281084454156	3.28317847005687
ENSMUSG00000020936	0.710013822920185	0.710013822920185	0.82296493793445	24	1.43807973136865	4.7088014891179
ENSMUSG00000067851	0.602966001853274	0.602966001853274	0.751268633081624	24	1.81064766729371	8.15260546108568
ENSMUSG00000014355	0.562904186674788	0.562904186674788	0.722566655784057	24	17.8882888136236	5.07526919945782
ENSMUSG00000025224	0.66894082190123	0.66894082190123	0.796236955247428	24	17.273511426238	1.11545949241091
ENSMUSG00000022100	0.829044011902239	0.829044011902239	0.898748842568396	24	10.3587829061055	42.9769048865043
ENSMUSG00000025224	0.844546977963062	0.844546977963062	0.907995543766752	24	10.2391687103485	3.20146548190563
ENSMUSG00000025261	0.00710411426273905	0.00710411426273905	0.0826558616154246	24.0481927710843	2.04724886858853	165.303123499353
ENSMUSG00000025224	0.101893102743743	0.101893102743743	0.289398485424173	27.3424657534247	19.3676051831985	13.2802577185943
ENSMUSG00000008855	0.245551955712804	0.245551955712804	0.457596300802298	23.4823529411765	21.6608094365715	3.53449803868223
ENSMUSG00000022770	0.413644033762724	0.413644033762724	0.609483665520823	23.4823529411765	13.5479538269281	0.558818977747401
ENSMUSG00000034820	0.0490758792421317	0.0490758792421317	0.199607856511762	24	0.260767520564184	50.8117019656225
ENSMUSG00000022770	0.0403937608497067	0.0403937608497067	0.181568940100817	22.4269662921348	16.9512945938759	50.1708101361269
ENSMUSG00000028759	0.336722901313231	0.336722901313231	0.543933918619044	24	8.84501699400302	95.58003313633
ENSMUSG00000025224	0.255942564771415	0.255942564771415	0.468254895287036	20.3673469387755	14.9910417243494	3.79405310588727
ENSMUSG00000005442	0.0520365682686446	0.0520365682686446	0.204828602818783	25.5897435897436	12.402285256551	46.0715397163749
ENSMUSG00000071415	0.476896829997418	0.476896829997418	0.659550127717399	24	23.1627352020908	6.98135033149075
ENSMUSG00000008855	0.00273289247983133	0.00273289247983133	0.0545203443577831	21.2340425531915	7.91491387408164	28.4115395450338
ENSMUSG00000030058	0.0275397908758094	0.0275397908758094	0.150597911215307	24.0481927710843	0.544875131013547	79.5434774926502
ENSMUSG00000026878	0.0292778194030353	0.0292778194030353	0.154803275590043	26.6133333333333	11.3954262291871	16.6661351703371
ENSMUSG00000008855	0.415096835585933	0.415096835585933	0.610539811519498	21.9340659340659	20.2414550307491	11.1972129861178
ENSMUSG00000001158	0.774029455480666	0.774029455480666	0.864607490839428	24	18.0126501999873	11.8754720404832
ENSMUSG00000015341	0.852863940332818	0.852863940332818	0.912820273184185	24	17.1213609272668	1.69857742156633
ENSMUSG00000001289	0.0117767864634066	0.0117767864634066	0.101329161220661	24	1.93912184944764	148.298115345243
ENSMUSG00000026965	0.96151748017355	0.96151748017355	0.976166057115255	24	11.5612923572602	0.735473883304469
ENSMUSG00000008855	0.275802229387584	0.275802229387584	0.486890143141062	24	14.5343380712852	10.822973077528
ENSMUSG00000068328	0.588575532710015	0.588575532710015	0.740519402988197	24	6.83051519559367	17.3864229995439
ENSMUSG00000005442	0.243801911908042	0.243801911908042	0.455776450111261	24.641975308642	3.80760952411692	45.4263691448932
ENSMUSG00000040688	0.243158766204231	0.243158766204231	0.455067281156975	24	5.15503011821995	22.0657859943719
ENSMUSG00000008855	0.182367617981295	0.182367617981295	0.391720033529592	24	1.88548626318235	14.4157709348438
ENSMUSG00000022898	0.0867765168526857	0.0867765168526857	0.26730780448628	24	22.649218357053	16.0472438906489
ENSMUSG00000025224	0.265434045503445	0.265434045503445	0.477063338197343	24	13.5198098194071	38.2128895960238
