ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
ENSMUSG00000000001	0.627065110307847	0.627065110307847	0.627065110307847	0.627065110307847	0.627065110307847	0.627065110307847	0.627065110307847	0.627065110307847	ARS
ENSMUSG00000001175	0.0123023942552754	0.0123023942552754	0.0123023942552754	0.0123023942552754	0.0123023942552754	0.0123023942552754	0.0123023942552754	0.0123023942552754	ARS
ENSMUSG00000001986	0.146572249696508	0.146572249696508	0.146572249696508	0.146572249696508	0.146572249696508	0.146572249696508	0.146572249696508	0.146572249696508	ARS
ENSMUSG00000002771	0.491445691467445	0.491445691467445	0.491445691467445	0.491445691467445	0.491445691467445	0.491445691467445	0.491445691467445	0.491445691467445	ARS
ENSMUSG00000005034	0.239890497165049	0.239890497165049	0.239890497165049	0.239890497165049	0.239890497165049	0.239890497165049	0.239890497165049	0.239890497165049	ARS
ENSMUSG00000005469	0.00613261788452735	0.00613261788452735	0.00613261788452735	0.00613261788452735	0.00613261788452735	0.00613261788452735	0.00613261788452735	0.00613261788452735	ARS
ENSMUSG00000005580	0.108900286071448	0.108900286071448	0.108900286071448	0.108900286071448	0.108900286071448	0.108900286071448	0.108900286071448	0.108900286071448	ARS
ENSMUSG00000015968	0.359254619320241	0.359254619320241	0.359254619320241	0.359254619320241	0.359254619320241	0.359254619320241	0.359254619320241	0.359254619320241	ARS
ENSMUSG00000019370	0.0490933097396835	0.0490933097396835	0.0490933097396835	0.0490933097396835	0.0490933097396835	0.0490933097396835	0.0490933097396835	0.0490933097396835	ARS
ENSMUSG00000020431	0.0678414793216655	0.0678414793216655	0.0678414793216655	0.0678414793216655	0.0678414793216655	0.0678414793216655	0.0678414793216655	0.0678414793216655	ARS
ENSMUSG00000020524	0.910061172186995	0.910061172186995	0.910061172186995	0.910061172186995	0.910061172186995	0.910061172186995	0.910061172186995	0.910061172186995	ARS
ENSMUSG00000020654	0.291374237528313	0.291374237528313	0.291374237528313	0.291374237528313	0.291374237528313	0.291374237528313	0.291374237528313	0.291374237528313	ARS
ENSMUSG00000020734	0.839624939328342	0.839624939328342	0.839624939328342	0.839624939328342	0.839624939328342	0.839624939328342	0.839624939328342	0.839624939328342	ARS
ENSMUSG00000020866	0.461045464152989	0.461045464152989	0.461045464152989	0.461045464152989	0.461045464152989	0.461045464152989	0.461045464152989	0.461045464152989	ARS
ENSMUSG00000020893	0.00753725596487698	0.00753725596487698	0.00753725596487698	0.00753725596487698	0.00753725596487698	0.00753725596487698	0.00753725596487698	0.00753725596487698	ARS
ENSMUSG00000021180	0.738331704189829	0.738331704189829	0.738331704189829	0.738331704189829	0.738331704189829	0.738331704189829	0.738331704189829	0.738331704189829	ARS
ENSMUSG00000021250	0.514252123234365	0.514252123234365	0.514252123234365	0.514252123234365	0.514252123234365	0.514252123234365	0.514252123234365	0.514252123234365	ARS
ENSMUSG00000021313	0.126689977868103	0.126689977868103	0.126689977868103	0.126689977868103	0.126689977868103	0.126689977868103	0.126689977868103	0.126689977868103	ARS
ENSMUSG00000021536	0.213338370062503	0.213338370062503	0.213338370062503	0.213338370062503	0.213338370062503	0.213338370062503	0.213338370062503	0.213338370062503	ARS
ENSMUSG00000021820	0.207773341181683	0.207773341181683	0.207773341181683	0.207773341181683	0.207773341181683	0.207773341181683	0.207773341181683	0.207773341181683	ARS
ENSMUSG00000021933	0.0134542611582221	0.0134542611582221	0.0134542611582221	0.0134542611582221	0.0134542611582221	0.0134542611582221	0.0134542611582221	0.0134542611582221	ARS
ENSMUSG00000022220	0.544784219097691	0.544784219097691	0.544784219097691	0.544784219097691	0.544784219097691	0.544784219097691	0.544784219097691	0.544784219097691	ARS
ENSMUSG00000022376	0.265205067366686	0.265205067366686	0.265205067366686	0.265205067366686	0.265205067366686	0.265205067366686	0.265205067366686	0.265205067366686	ARS
ENSMUSG00000022416	0.411862607700651	0.411862607700651	0.411862607700651	0.411862607700651	0.411862607700651	0.411862607700651	0.411862607700651	0.411862607700651	ARS
