ID	pvalue	algorithm
ENSMUSG00000000001	0.691191163054932	ARS
ENSMUSG00000001175	0.0586644397593213	ARS
ENSMUSG00000001986	0.244967682359662	ARS
ENSMUSG00000002771	0.129761018534478	ARS
ENSMUSG00000005034	0.0356113452188714	ARS
ENSMUSG00000005469	0.162379098959381	ARS
ENSMUSG00000005580	0.0685445609775908	ARS
ENSMUSG00000015968	0.591540850529972	ARS
ENSMUSG00000019370	0.107697828780855	ARS
ENSMUSG00000020431	0.0015046997979864	ARS
ENSMUSG00000020524	0.582890459250521	ARS
ENSMUSG00000020654	0.175692424505261	ARS
ENSMUSG00000020734	0.286952767454596	ARS
ENSMUSG00000020866	0.861849060414742	ARS
ENSMUSG00000020893	0.0122930844385016	ARS
ENSMUSG00000021180	0.901812413480821	ARS
ENSMUSG00000021250	0.510849711134942	ARS
ENSMUSG00000021313	0.687808704534862	ARS
ENSMUSG00000021536	0.883283774917387	ARS
ENSMUSG00000021820	0.0119433860560694	ARS
ENSMUSG00000022220	0.349132705107039	ARS
ENSMUSG00000022376	0.0594841848288323	ARS
ENSMUSG00000022416	0.031091892835944	ARS
ENSMUSG00000022840	0.101026141953085	ARS
ENSMUSG00000022994	0.00125888743236158	ARS
ENSMUSG00000024112	0.0668789713741849	ARS
ENSMUSG00000024617	0.0921883119943263	ARS
ENSMUSG00000024639	0.00270821774885333	ARS
ENSMUSG00000024960	0.0299038218744021	ARS
ENSMUSG00000025739	0.49113836286165	ARS
ENSMUSG00000025892	0.926258055818383	ARS
ENSMUSG00000025958	0.136250991590427	ARS
ENSMUSG00000026567	0.121118697217501	ARS
ENSMUSG00000027523	0.745171664477993	ARS
ENSMUSG00000027669	0.233082508937825	ARS
ENSMUSG00000028957	0.010548484018866	ARS
ENSMUSG00000029064	0.00581597278418511	ARS
ENSMUSG00000029334	0.0108912800067165	ARS
ENSMUSG00000029361	0.926735725830222	ARS
ENSMUSG00000029663	0.00806486266195117	ARS
ENSMUSG00000029713	0.0338425954147452	ARS
ENSMUSG00000029778	0.575918284831082	ARS
ENSMUSG00000030102	0.00578425453975395	ARS
ENSMUSG00000030209	0.274544907547134	ARS
ENSMUSG00000030592	0.33222729013234	ARS
ENSMUSG00000031659	0.023586866248637	ARS
ENSMUSG00000031748	0.00881997570064041	ARS
ENSMUSG00000032034	0.108824827661447	ARS
ENSMUSG00000032192	0.266354377651138	ARS
ENSMUSG00000032246	0.0862077092984723	ARS
ENSMUSG00000032562	0.425628782587143	ARS
ENSMUSG00000032766	0.0162819698917559	ARS
ENSMUSG00000033765	0.38640952165733	ARS
ENSMUSG00000033981	0.506700951477679	ARS
ENSMUSG00000036402	0.0508415921516943	ARS
ENSMUSG00000036438	0.0538103362525573	ARS
ENSMUSG00000038026	0.109745962672644	ARS
ENSMUSG00000038473	0.0271645424308287	ARS
ENSMUSG00000038607	0.821641846289879	ARS
ENSMUSG00000038811	0.470558928387345	ARS
ENSMUSG00000039943	0.00861306508538218	ARS
ENSMUSG00000040061	0.241482487072141	ARS
ENSMUSG00000041624	0.617517404926414	ARS
ENSMUSG00000042644	0.812270687720093	ARS
ENSMUSG00000048240	0.0239671840525097	ARS
ENSMUSG00000049892	0.0758869821275363	ARS
ENSMUSG00000050965	0.216717628924508	ARS
ENSMUSG00000051177	0.00837449042134786	ARS
ENSMUSG00000051331	0.681475188745584	ARS
ENSMUSG00000052889	0.903918651093193	ARS
ENSMUSG00000052920	0.0861403145842816	ARS
ENSMUSG00000053819	0.0643746009476167	ARS
ENSMUSG00000054764	0.2461629990567	ARS
ENSMUSG00000055866	0.0226621944330783	ARS
ENSMUSG00000057378	0.677811120860068	ARS
ENSMUSG00000057614	0.0684503199306845	ARS
ENSMUSG00000057897	0.0799564685971388	ARS
ENSMUSG00000059003	0.506700951477679	ARS
ENSMUSG00000063065	0.0628747252551065	ARS
ENSMUSG00000063358	0.140351684280784	ARS
ENSMUSG00000063594	0.432576162208505	ARS
ENSMUSG00000068523	0.98325853697956	ARS
ENSMUSG00000078816	0.779125389518675	ARS
ENSMUSG00000000001	0.718021378915498	GeneCycle
ENSMUSG00000001175	0.0813941781740824	GeneCycle
ENSMUSG00000001986	0.325357758106227	GeneCycle
ENSMUSG00000002771	0.148070807529587	GeneCycle
ENSMUSG00000005034	0.371601393005632	GeneCycle
ENSMUSG00000005469	0.283392869397551	GeneCycle
ENSMUSG00000005580	0.139918513448879	GeneCycle
ENSMUSG00000015968	0.55503434060526	GeneCycle
ENSMUSG00000019370	0.701226987449165	GeneCycle
ENSMUSG00000020431	0.0123896734847167	GeneCycle
ENSMUSG00000020524	0.605583527067603	GeneCycle
ENSMUSG00000020654	0.203000916628329	GeneCycle
ENSMUSG00000020734	0.435160708866678	GeneCycle
ENSMUSG00000020866	0.775632349574031	GeneCycle
ENSMUSG00000020893	0.173665998119442	GeneCycle
ENSMUSG00000021180	0.848986783772403	GeneCycle
ENSMUSG00000021250	0.244416193165974	GeneCycle
ENSMUSG00000021313	0.0548900019437263	GeneCycle
ENSMUSG00000021536	0.516159608465588	GeneCycle
ENSMUSG00000021820	0.0707733811845717	GeneCycle
ENSMUSG00000022220	0.538953149248408	GeneCycle
ENSMUSG00000022376	0.533236354967789	GeneCycle
ENSMUSG00000022416	0.16577085299069	GeneCycle
ENSMUSG00000022840	0.556679341523369	GeneCycle
ENSMUSG00000022994	0.481810514170005	GeneCycle
ENSMUSG00000024112	0.0790641890036927	GeneCycle
ENSMUSG00000024617	0.155229684818794	GeneCycle
ENSMUSG00000024639	0.377081922777812	GeneCycle
ENSMUSG00000024960	0.144205701685788	GeneCycle
ENSMUSG00000025739	0.497966167453505	GeneCycle
ENSMUSG00000025892	0.841468014112663	GeneCycle
ENSMUSG00000025958	0.15067829876004	GeneCycle
ENSMUSG00000026567	0.337034714633319	GeneCycle
ENSMUSG00000027523	0.863432978439452	GeneCycle
ENSMUSG00000027669	0.828378602997573	GeneCycle
ENSMUSG00000028957	0.072266923397122	GeneCycle
ENSMUSG00000029064	0.0225370084499202	GeneCycle
ENSMUSG00000029334	0.0602341598393399	GeneCycle
ENSMUSG00000029361	0.788962191453941	GeneCycle
ENSMUSG00000029663	0.0676695024281766	GeneCycle
ENSMUSG00000029713	0.404738412090133	GeneCycle
ENSMUSG00000029778	0.594399851517124	GeneCycle
ENSMUSG00000030102	0.0867799313586938	GeneCycle
ENSMUSG00000030209	0.567038156626447	GeneCycle
ENSMUSG00000030592	0.613781955969358	GeneCycle
ENSMUSG00000031659	0.198748242498177	GeneCycle
ENSMUSG00000031748	0.0650591322921922	GeneCycle
ENSMUSG00000032034	0.21392982843897	GeneCycle
ENSMUSG00000032192	0.680527533106563	GeneCycle
ENSMUSG00000032246	0.172096527976438	GeneCycle
ENSMUSG00000032562	0.830754541609714	GeneCycle
ENSMUSG00000032766	0.28378712646901	GeneCycle
ENSMUSG00000033765	0.497966167453505	GeneCycle
ENSMUSG00000033981	0.497966167453505	GeneCycle
ENSMUSG00000036402	0.155039234072151	GeneCycle
ENSMUSG00000036438	0.0994410563369229	GeneCycle
ENSMUSG00000038026	0.749553277359261	GeneCycle
ENSMUSG00000038473	0.550319772518819	GeneCycle
ENSMUSG00000038607	0.814998421102446	GeneCycle
ENSMUSG00000038811	0.635195411252445	GeneCycle
ENSMUSG00000039943	0.362674155019761	GeneCycle
ENSMUSG00000040061	0.0044330482734507	GeneCycle
ENSMUSG00000041624	0.865062348021414	GeneCycle
ENSMUSG00000042644	0.601344547761988	GeneCycle
ENSMUSG00000048240	0.130572595913315	GeneCycle
ENSMUSG00000049892	0.414987540555424	GeneCycle
ENSMUSG00000050965	0.328117356929508	GeneCycle
ENSMUSG00000051177	0.204436682485221	GeneCycle
ENSMUSG00000051331	0.75062812348974	GeneCycle
ENSMUSG00000052889	0.926158940685044	GeneCycle
ENSMUSG00000052920	0.41850640030758	GeneCycle
ENSMUSG00000053819	0.0899848929395785	GeneCycle
ENSMUSG00000054764	0.306742383207607	GeneCycle
ENSMUSG00000055866	0.0527943091629372	GeneCycle
ENSMUSG00000057378	0.682339799678716	GeneCycle
ENSMUSG00000057614	0.329646342134374	GeneCycle
ENSMUSG00000057897	0.194983407951707	GeneCycle
ENSMUSG00000059003	0.497966167453505	GeneCycle
ENSMUSG00000063065	0	GeneCycle
ENSMUSG00000063358	0.0668405321629769	GeneCycle
ENSMUSG00000063594	0.0347023234872285	GeneCycle
ENSMUSG00000068523	0.858469998771974	GeneCycle
ENSMUSG00000078816	0.0941662302814327	GeneCycle
ENSMUSG00000000001	0.275099206349206	JTK
ENSMUSG00000001175	0.0311507936507937	JTK
ENSMUSG00000001986	0.108680555555556	JTK
ENSMUSG00000002771	0.0311507936507937	JTK
ENSMUSG00000005034	0.0141369047619048	JTK
ENSMUSG00000005469	0.108680555555556	JTK
ENSMUSG00000005580	0.108680555555556	JTK
ENSMUSG00000015968	0.00550595238095238	JTK
ENSMUSG00000019370	0.178869047619048	JTK
ENSMUSG00000020431	0.00173611111111111	JTK
ENSMUSG00000020524	0.0848462301587302	JTK
ENSMUSG00000020654	0.108680555555556	JTK
ENSMUSG00000020734	0.0226438492063492	JTK
ENSMUSG00000020866	0.275099206349206	JTK
ENSMUSG00000020893	0.0141369047619048	JTK
ENSMUSG00000021180	0.548412698412698	JTK
ENSMUSG00000021250	0.0311507936507937	JTK
ENSMUSG00000021313	0.548412698412698	JTK
ENSMUSG00000021536	0.0610119047619048	JTK
ENSMUSG00000021820	0.000396825396825397	JTK
ENSMUSG00000022220	0.275099206349206	JTK
ENSMUSG00000022376	0.0610119047619048	JTK
ENSMUSG00000022416	0.0610119047619048	JTK
ENSMUSG00000022840	0.108680555555556	JTK
ENSMUSG00000022994	0.00173611111111111	JTK
ENSMUSG00000024112	0.0311507936507937	JTK
ENSMUSG00000024617	0.0460813492063492	JTK
ENSMUSG00000024639	0.0141369047619048	JTK
ENSMUSG00000024960	0.108680555555556	JTK
ENSMUSG00000025739	0.336929563492063	JTK
ENSMUSG00000025892	0.226984126984127	JTK
ENSMUSG00000025958	0.108680555555556	JTK
ENSMUSG00000026567	0.0460813492063492	JTK
ENSMUSG00000027523	0.0311507936507937	JTK
ENSMUSG00000027669	0.398759920634921	JTK
ENSMUSG00000028957	0.00173611111111111	JTK
ENSMUSG00000029064	0.0141369047619048	JTK
ENSMUSG00000029334	0.0141369047619048	JTK
ENSMUSG00000029361	0.226984126984127	JTK
ENSMUSG00000029663	0.00173611111111111	JTK
ENSMUSG00000029713	0.0311507936507937	JTK
ENSMUSG00000029778	0.108680555555556	JTK
ENSMUSG00000030102	0.0141369047619048	JTK
ENSMUSG00000030209	0.47358630952381	JTK
ENSMUSG00000030592	0.178869047619048	JTK
ENSMUSG00000031659	0.0610119047619048	JTK
ENSMUSG00000031748	0.0141369047619048	JTK
ENSMUSG00000032034	0.275099206349206	JTK
ENSMUSG00000032192	0.108680555555556	JTK
ENSMUSG00000032246	0.0311507936507937	JTK
ENSMUSG00000032562	0.108680555555556	JTK
ENSMUSG00000032766	0.0311507936507937	JTK
ENSMUSG00000033765	0.47358630952381	JTK
ENSMUSG00000033981	0.47358630952381	JTK
ENSMUSG00000036402	0.00550595238095238	JTK
ENSMUSG00000036438	0.0141369047619048	JTK
ENSMUSG00000038026	0.178869047619048	JTK
ENSMUSG00000038473	0.108680555555556	JTK
ENSMUSG00000038607	0.398759920634921	JTK
ENSMUSG00000038811	0.0141369047619048	JTK
ENSMUSG00000039943	0.108680555555556	JTK
ENSMUSG00000040061	0.0141369047619048	JTK
ENSMUSG00000041624	0.108680555555556	JTK
ENSMUSG00000042644	0.0311507936507937	JTK
ENSMUSG00000048240	0.0141369047619048	JTK
ENSMUSG00000049892	0.108680555555556	JTK
ENSMUSG00000050965	0.178869047619048	JTK
ENSMUSG00000051177	0.0311507936507937	JTK
ENSMUSG00000051331	0.398759920634921	JTK
ENSMUSG00000052889	0.548412698412698	JTK
ENSMUSG00000052920	0.108680555555556	JTK
ENSMUSG00000053819	0.0141369047619048	JTK
ENSMUSG00000054764	0.0610119047619048	JTK
ENSMUSG00000055866	0.00550595238095238	JTK
ENSMUSG00000057378	0.275099206349206	JTK
ENSMUSG00000057614	0.275099206349206	JTK
