ID	CT22	CT28	CT34	CT40	CT46	CT52	CT58	CT64
ENSMUSG00000000001	2286.90815203526	1643.81692254161	1956.65066055712	2015.67431105129	1948.01114708869	1861.84877474812	1844.0670963515	1807.4505710334
ENSMUSG00000000003	0	0	0	0	0	0	0	0
ENSMUSG00000000028	34.3250754526868	57.1762407840561	39.0091745617401	47.3437016430965	32.7498760718521	44.8137298140365	43.6688565910862	41.4130731652256
ENSMUSG00000000037	17.1625377263434	16.3360687954446	21.0525703983994	12.6466052334299	10.916625357284	14.7839108664863	12.8568207222487	10.1231956626107
ENSMUSG00000000049	5.72084590878114	4.08401719886115	0	45.0737981396603	18.1943755954734	24.4858523726179	4.65505577874523	7.36232411826233
ENSMUSG00000000056	337.529908618087	296.091246917434	324.457261434156	340.48552551542	339.628344448837	322.012058560654	359.990980222965	301.855288848755
ENSMUSG00000000058	10795.23622987	6031.07239841821	8712.6681787023	9187.27229419321	8106.20080696991	6666.15780914158	7677.96033373327	7620.92575291629
ENSMUSG00000000078	3502.58790765125	2915.98827998686	3873.67295330549	3535.21257063724	3062.11341271817	3703.83166926939	3826.23418080578	3428.0821675659
ENSMUSG00000000085	647.885799169464	764.732220486751	669.967093266711	703.345814136139	765.98321256943	710.551716020497	699.366713425772	732.551249767101
ENSMUSG00000000088	739.419333709962	980.164127726677	821.050245537577	763.660392941727	778.719275486261	571.952551647188	618.679079927521	682.855561968831
ENSMUSG00000000093	3064.94319562949	4658.84261960086	4151.69072121377	3914.61072764014	3382.3344231985	4064.18949663999	4578.35819305733	4416.47418044261
ENSMUSG00000000094	1398.74682469699	1187.42800056888	1227.24101557728	1587.31109275998	1442.20750553452	1412.32548496402	1399.62010414273	1662.04466969772
ENSMUSG00000000103	0	2.04200859943058	0.619193247011748	0.324271929062305	0.60647918651578	0	0.443338645594784	0
ENSMUSG00000000120	7.15105738597642	24.5041031931669	5.57273922310573	7.1339824393707	11.5231045437998	7.85395264782083	7.31508765231394	11.0434861773935
ENSMUSG00000000125	0	4.08401719886115	0.619193247011748	0.972815787186914	1.81943755954734	0.923994429155392	1.10834661398696	3.68116205913116
ENSMUSG00000000126	118.707552607209	214.41090294021	209.287317489971	166.351499608962	197.105735617628	170.47697217917	227.876063835719	209.826237370476
ENSMUSG00000000127	386.157098842727	264.44011362626	298.451145059662	335.945718508547	289.290571968027	297.526206188036	305.903665460401	337.746618925284
ENSMUSG00000000131	975.404227447184	1050.61342440703	968.418238326373	991.623559072527	1023.13038765212	1110.64130384478	997.733621911061	1046.37031530803
ENSMUSG00000000134	699.373412348494	885.210727853155	767.180433047555	775.658454317032	826.024652034492	787.705250854972	806.211327014115	813.536815067987
ENSMUSG00000000142	625.002415534339	513.56516275679	471.20606097594	698.806007129266	761.131379077304	530.372802335195	526.464641643806	678.254109394917
ENSMUSG00000000148	254.577642940761	425.758792981275	336.221933127379	324.596200991367	363.281032722952	389.00165467442	361.542665482546	391.123468782686
ENSMUSG00000000149	1085.53051119122	1542.7374968698	1257.58148468086	1387.5595844576	1571.9940514489	1513.04087774195	1450.38237906334	1563.57358461596
ENSMUSG00000000154	71.5105738597642	170.507718052453	84.2102815935977	79.4466226202646	114.624566251482	111.341328713225	88.6677291189568	102.15224714089
ENSMUSG00000000157	0	1.02100429971529	0	0.324271929062305	0	1.84798885831078	0.221669322797392	0.920290514782791
ENSMUSG00000000159	303.2048331654	282.818191021135	274.921801673216	273.685508128585	317.795093734269	270.73036774253	287.505111668217	295.413255245276
ENSMUSG00000000167	145.881570673919	219.515924438787	201.237805278818	129.38449969586	123.721754049219	146.45311702113	129.898223159272	121.478347951328
ENSMUSG00000000168	808.069484615336	731.039078596146	764.703660059508	744.852621056114	706.548252290884	640.328139404687	636.190956428515	675.493237850568
ENSMUSG00000000171	931.06767165413	1578.47264735984	1222.28746960119	1039.61580457375	1150.49101682043	1178.5548943877	1172.18737895261	1082.26164538456
ENSMUSG00000000182	0	0	0	0	0	0	0	0
ENSMUSG00000000183	0	0	0	0	0	0	0	0
ENSMUSG00000000184	1664.76615945531	1602.976750553	1791.32606360499	1832.46067113108	1952.2565013943	1970.88011738845	2009.65408048116	2230.78420783348
ENSMUSG00000000194	842.394560068023	1133.31477268397	904.641333884163	1045.45269929687	1178.38905940016	1102.78735119696	1097.04147852429	1172.45011583328
ENSMUSG00000000197	11.4416918175623	18.3780773948752	22.9101501394347	15.5650525949906	14.5555004763787	12.4739247935978	16.6251992098044	18.4058102956558
ENSMUSG00000000202	1.43021147719528	6.12602579829173	1.2383864940235	0.648543858124609	0.60647918651578	3.69597771662157	2.21669322797392	0.920290514782791
ENSMUSG00000000204	81.5220542001312	71.4703009800702	59.4425517131278	32.7514648352928	75.8098983144725	90.0894568426507	47.4372350786419	52.4565593426191
ENSMUSG00000000214	0	1.02100429971529	0	0	0	0	0	0
ENSMUSG00000000215	0	1.02100429971529	0	0	0	0	0	0
ENSMUSG00000000216	2145.31721579293	2031.79855643342	2048.91045436187	1779.92861862299	2336.15782645878	2000.44793912142	2112.95198490474	2274.95815254306
ENSMUSG00000000223	14.3021147719528	21.4410902940211	20.4333771513877	7.1339824393707	9.70366698425248	17.0938969393748	12.413482076654	11.0434861773935
ENSMUSG00000000244	78.6616312457406	135.793571862133	93.4981802987739	74.2582717552677	81.8746901796303	116.423298073579	86.6727052137803	80.0652747861028
ENSMUSG00000000247	0	0	0	0.648543858124609	0.60647918651578	0.461997214577696	0	1.84058102956558
ENSMUSG00000000248	2.86042295439057	0	1.2383864940235	0	0	0.461997214577696	0.221669322797392	0
ENSMUSG00000000253	114.416918175623	214.41090294021	168.420563187195	156.623341737093	143.73556720424	154.769066883528	176.005442301129	171.174035749599
ENSMUSG00000000263	0	0	0	0	0	0	0	0
ENSMUSG00000000266	2116.71298624902	1295.6544563387	1686.68240486	1690.75383813086	1536.21177944447	1645.17208111118	1638.80130344112	1604.98665778119
ENSMUSG00000000275	1729.1256759291	1588.68269035699	1398.75754499954	1522.13243501846	1826.71530978553	1716.78164937072	1498.04128346478	1649.16060249076
ENSMUSG00000000276	732.268276323986	684.072880809243	611.143734800595	582.716656524961	612.543978380938	692.071827437389	623.777474351861	661.688880128827
ENSMUSG00000000278	690.792143485322	818.845448371661	627.861952469912	769.173015735786	785.997025724451	789.553239713283	712.888542116413	674.572947335786
ENSMUSG00000000282	338.960120095282	586.056468036575	601.855836095419	578.825393376214	551.89605972936	540.536741055904	662.791275164202	586.225057916638
ENSMUSG00000000290	758.012082913501	806.593396775078	609.905348306571	659.569103712727	752.034191279567	881.490685414244	657.471211417065	750.957060062757
ENSMUSG00000000295	92.9637460176935	142.94060196014	118.265910179244	92.0932278536945	87.3330028582723	104.873367709137	107.509621556735	69.9420791234921
ENSMUSG00000000296	24.3135951123198	34.7141461903198	26.0061163744934	13.2951490915545	17.5878964089576	23.0998607288848	22.3886016025366	15.6449387513074
ENSMUSG00000000301	30.034441021101	35.7351504900351	32.8172420916226	24.9689385377974	27.2915633932101	24.4858523726179	27.708665349674	22.086972354787
ENSMUSG00000000303	5923.93593854287	6390.46591191799	5322.58515131298	5575.2072763682	5662.08968531132	5734.30942733836	4977.36297409264	5671.75044260634
ENSMUSG00000000305	117.277341130013	100.058421372098	84.8294748406094	95.0116752152552	95.8237114694932	110.417334284069	99.7511952588264	87.4275989043651
ENSMUSG00000000308	185.927492035387	389.002638191525	269.34906245011	213.046657393934	228.642653316449	284.128286965283	226.546047898935	222.710304577435
ENSMUSG00000000317	735.128699278376	771.879250584758	788.852196692967	789.926419195774	742.330524295315	861.624805187403	956.281458547949	786.848390139286
ENSMUSG00000000318	51.4876131790302	122.520515965835	66.8728706772688	62.5844823090248	72.7775023818936	85.0074874822961	64.9491115796359	65.3406265495781
ENSMUSG00000000320	110.126283744037	222.578937337933	136.222514342585	109.603912023059	96.430190656009	156.155058527261	145.636745077887	121.478347951328
ENSMUSG00000000325	554.92205315177	723.892048498139	639.007430916124	803.221568287328	957.024156321901	750.283476474178	687.839908640307	957.102135374102
ENSMUSG00000000326	780.895466548625	1056.73945020532	849.533134900118	880.722559333219	1013.42672066787	1016.85586928551	926.577769293098	926.73254838627
ENSMUSG00000000339	379.00604145675	423.716784381845	375.231107689119	297.033087021071	334.170031770195	320.626066916921	374.399486204795	326.703132747891
ENSMUSG00000000340	616.421146671168	483.956038065047	517.026361254809	610.928314353382	520.359142030539	444.903317638321	504.076040041269	545.732275266195
ENSMUSG00000000346	4300.64591192622	5840.14459437145	5393.79237471933	4643.24975224314	5065.31416577979	5415.06935206518	5241.37113754433	4104.49569593125
ENSMUSG00000000355	619.281569625558	487.019050964192	560.369888545632	527.914700513432	509.442516673255	452.295273071564	457.747151576614	466.587290994875
ENSMUSG00000000359	102.97522635806	180.717761049606	113.931557450162	151.759262801159	153.439234188492	174.634947110369	108.617968170722	165.652292660902
ENSMUSG00000000365	5.72084590878114	6.12602579829173	3.71515948207049	3.56699121968535	7.27775023818936	3.69597771662157	3.54670916475827	4.60145257391395
ENSMUSG00000000374	1022.60120619463	1139.44079848226	1011.7617656172	1127.8177692787	1197.79639336867	1188.71883310841	1083.29798051085	1184.41389252545
ENSMUSG00000000378	389.017521797117	562.573369143124	450.772683824552	381.992332435395	452.433473140772	494.337019598135	449.545386633111	447.261190184436
ENSMUSG00000000381	0	0	0	0	0	0.461997214577696	0	0
ENSMUSG00000000384	234.554682260027	358.372509200066	285.448086872416	298.33017473732	325.679323158974	314.158105912833	315.435446340689	298.174126789624
ENSMUSG00000000385	1433.07190014968	1843.93376528581	1586.3730988441	1603.5246892131	1599.28561484211	1534.75474682711	1532.84336714397	1741.18965396904
ENSMUSG00000000386	70.0803623825689	87.8063697755148	69.3496436653157	56.423315656841	54.5831267864202	76.6915376198975	50.7622749206028	85.5870178747995
ENSMUSG00000000392	47.1969787474444	38.7981633891809	47.0586867728928	35.3456402677912	43.6665014291362	43.4277381703034	29.2603506092557	27.6087154434837
ENSMUSG00000000394	0	0	0	0	0	0.461997214577696	0	0
ENSMUSG00000000399	743.709968141548	966.891071830378	775.229945258708	722.802129879877	772.048004434588	743.353518255513	776.507637759264	727.949797193187
ENSMUSG00000000402	1091.2513571	860.706624659988	574.611333226902	808.085647223263	920.028925944438	1097.70538183661	739.4888608521	745.43531697406
ENSMUSG00000000409	118.707552607209	262.398105026829	169.658949681219	109.603912023059	116.44400381103	196.348816195521	134.996617583612	123.318928980894
ENSMUSG00000000411	0	1.02100429971529	0	0.648543858124609	0.60647918651578	1.84798885831078	0.665007968392176	0.920290514782791
ENSMUSG00000000416	256.007854417956	202.158851343627	152.32153876489	157.59615752428	238.346320300702	230.074612859693	116.154725145833	191.42042707482
ENSMUSG00000000420	2119.57340920341	1590.72469895642	1875.53634519858	1882.39854820668	1776.37753730472	1751.43144046405	1876.43081747992	1931.68979052908
ENSMUSG00000000435	1.43021147719528	1.02100429971529	1.2383864940235	0	0.60647918651578	0.923994429155392	0.886677291189568	0
ENSMUSG00000000439	350.401811912845	385.939625292379	386.376586135331	360.914657046345	382.081887504941	361.743819014336	367.306067875278	361.674172309637
ENSMUSG00000000440	128.719032947576	149.066627758432	139.937673824655	120.629157611177	124.328233235735	168.166986106281	129.454884513677	130.681253099156
ENSMUSG00000000441	1987.99395330145	1969.51729415079	1979.56081069656	2057.18111797126	2153.00111213102	2000.909936336	1848.27881348465	2164.52329076912
ENSMUSG00000000486	125.858609993185	231.76797603537	170.278142928231	123.223333043676	117.050482997546	234.69458500547	175.783772978332	142.645029791333
ENSMUSG00000000489	1227.12144743355	2451.43132361641	1853.86458155317	1680.0528644718	2196.66761356016	2216.20063832921	1968.86692508644	1977.70431626822
ENSMUSG00000000530	9669.65979731732	11607.7978834631	10604.3035483232	12645.9566895718	13112.6864916577	11719.945339407	12648.0082201736	13121.502159773
ENSMUSG00000000531	294.623564302229	510.502149857644	507.738462549633	418.310788490373	440.910368596972	479.091111517071	540.873147625636	433.456832462694
ENSMUSG00000000532	873.859212566319	989.353166424114	999.377900676961	1104.79446231527	1066.79688908126	1104.63534005527	1100.58818768905	1188.09505458458
ENSMUSG00000000538	1298.63202129332	1792.88355030005	1712.68852123449	1721.55967139177	1760.00259926879	1727.86958252058	1787.31974971537	1789.04476073775
ENSMUSG00000000544	0	0	0	1.29708771624922	1.21295837303156	0.461997214577696	0.665007968392176	0
ENSMUSG00000000552	67.2199394281784	175.61273955103	94.7365667927974	108.30682430681	113.411607878451	147.839108664863	109.726314784709	122.398638466111
ENSMUSG00000000555	941.079151994497	1097.57962219393	1068.72754434228	1211.80419890583	1170.50482997546	1093.08540969083	1164.6506219775	1166.92837274458
ENSMUSG00000000560	0	0	0	0	0	0	0	0
ENSMUSG00000000561	614.990935193972	800.467370976786	661.298387808547	612.225402069631	657.423438183105	757.675431907422	632.422577940959	600.949706153162
ENSMUSG00000000562	18.5927492035387	12.2520515965835	14.8606379282819	14.5922368078037	13.3425421033472	11.5499303644424	11.9701434310592	15.6449387513074
ENSMUSG00000000563	1760.59032842739	1934.80314796047	1746.74414982014	1553.91108406656	1607.16984426682	1563.8605713455	1614.861016579	1489.95034343334
ENSMUSG00000000567	5.72084590878114	8.16803439772231	8.04951221115272	3.89126314874765	3.63887511909468	5.08196936035466	7.31508765231394	5.52174308869674
ENSMUSG00000000568	1773.46223172215	1576.4306387604	1741.79060384405	1558.7751630025	1505.88782011868	1680.74586663366	1592.69408429926	1398.84158246984
ENSMUSG00000000579	0	0	0	0.648543858124609	1.21295837303156	0.461997214577696	0.665007968392176	0.920290514782791
ENSMUSG00000000581	680.780663144955	563.594373442839	586.376004920125	527.59042858437	545.224788677686	501.2669778168	490.110872705034	462.906128935744
ENSMUSG00000000594	1244.2839851599	1627.48085374617	1269.96534962109	1203.37312875021	1254.19895771463	1357.34781642927	1291.00213597201	1224.90667517589
ENSMUSG00000000600	1142.73897027903	628.938648624617	960.987919362232	980.274041555347	821.172818542366	752.593462547067	816.186446539997	953.420973314971
ENSMUSG00000000605	1850.6936514907	1421.23798520368	1559.74778922259	1634.33052247401	1766.06739113395	1642.86209503829	1619.29440303495	1758.67517374991
ENSMUSG00000000617	0	1.02100429971529	0.619193247011748	0.648543858124609	0.60647918651578	2.30998607288848	1.10834661398696	0.920290514782791
ENSMUSG00000000627	258.868277372346	374.708577995511	336.221933127379	417.337972703186	430.600222426204	343.263930431228	348.907514083095	425.174217829649
ENSMUSG00000000628	263.158911803932	334.889410306614	347.36741157359	349.565139529164	309.304385123048	349.269894220738	364.867705324507	353.391557676592
ENSMUSG00000000631	1681.92869718165	2273.77657546595	2116.40251828615	2321.46274015704	2401.05109941597	2373.7416885002	2396.9103874082	2407.47998667178
ENSMUSG00000000632	1.43021147719528	2.04200859943058	0.619193247011748	0.324271929062305	0	0.461997214577696	0	1.84058102956558
ENSMUSG00000000673	31.4646524982963	87.8063697755148	49.5354597609398	63.5572980962117	36.9952303774626	85.9314819114515	59.407378509701	47.8551067687051
ENSMUSG00000000682	370.424772593579	720.829035598993	384.519006394295	288.277744936389	406.341054965573	564.560596213945	425.383430448195	417.811893711387
ENSMUSG00000000686	50.057401701835	37.7771590894657	24.1485366334582	37.6155437712273	43.0600222426204	39.7317604536819	32.5853904512166	36.8116205913116
ENSMUSG00000000690	47.1969787474444	71.4703009800702	49.5354597609398	56.423315656841	60.0414394650622	55.4396657493235	56.525677313335	56.1377214017502
