ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
ENSPANG00000000437	0.634390730350239	0.820847352118196	0.820847352118196	0.820847352118196	0.737535921521814	0.820847352118196	0.780534223627794	0.748361320964545	ARS
ENSPANG00000000546	0.319982693165061	0.0222490868640251	0.0222490868640251	0.0222490868640251	0.0275661124420991	0.0222490868640251	0.147432076325311	0.0478365983084903	ARS
ENSPANG00000000832	0.62550114340362	0.700142810715719	0.719240251270905	0.683611298163213	0.767694484172054	0.719240251270905	0.764587179038608	0.768587177300506	ARS
ENSPANG00000000866	0.606814078533143	0.507734497516295	0.524392675348763	0.503657062732174	0.804895792023258	0.524392675348763	0.72936366249555	0.785260527715663	ARS
ENSPANG00000004699	0.547144022942645	0.215014261683773	0.215014261683773	0.215068274332427	0.391605180859487	0.215014261683773	0.605131028311327	0.446330086268658	ARS
ENSPANG00000005164	0.727952863237071	0.877314060766596	0.882073072313198	0.812913354825124	0.941195819220325	0.882073072313198	0.909396496396181	0.93709071246068	ARS
ENSPANG00000006538	0.205430439957812	0.0964871410561578	0.074155628328262	0.110274483670201	0.0549832408634896	0.074155628328262	0.0390127803468534	0.0479291955139454	ARS
ENSPANG00000006688	0.167042432680392	0.0395184612621734	0.0395184612621734	0.0395184612621734	0.0283539037527721	0.0395184612621734	0.0209745635274606	0.0243789451386963	ARS
ENSPANG00000006849	0.356633504191748	0.0309011995368383	0.0309011995368383	0.0309011995368383	0.186257254235243	0.0309011995368383	0.203946117245963	0.189761274981844	ARS
ENSPANG00000006882	0.338571507920562	0.0111244201542439	0.0111244201542439	0.0111244201542439	0.0474507658063503	0.0111244201542439	0.17464610812843	0.0724755896325762	ARS
ENSPANG00000008425	0.306908716182117	0.241144957156512	0.219037222077028	0.240117758325013	0.16620617245094	0.219037222077028	0.130088882016151	0.156095430784797	ARS
ENSPANG00000008563	0.451844544828313	0.427678888948369	0.451221401921417	0.404689414173917	0.431079453467246	0.451221401921417	0.392655255772374	0.422919642703656	ARS
ENSPANG00000008968	0.338664590927641	0.106038769866756	0.106038769866756	0.126073872281605	0.119820869583939	0.106038769866756	0.174790089702258	0.130468819956917	ARS
ENSPANG00000009083	0.378796090322386	0.104389621702287	0.104389621702287	0.104389621702287	0.140292395775773	0.104389621702287	0.243315995063707	0.162987555826814	ARS
ENSPANG00000010205	0.393515078440681	0.399395044188717	0.402537210527168	0.397323546018579	0.309122729038314	0.402537210527168	0.271275856137291	0.299670208569451	ARS
