ID	pvalue	algorithm
ENSMUSG00000000001	0.850113618053781	ARS
ENSMUSG00000001175	0.80859201590008	ARS
ENSMUSG00000001986	0.80859201590008	ARS
ENSMUSG00000002771	0.80859201590008	ARS
ENSMUSG00000005034	0.80859201590008	ARS
ENSMUSG00000005469	0.80859201590008	ARS
ENSMUSG00000005580	0.80859201590008	ARS
ENSMUSG00000015968	0.80859201590008	ARS
ENSMUSG00000019370	0.80859201590008	ARS
ENSMUSG00000020431	0.80859201590008	ARS
ENSMUSG00000020524	0.80859201590008	ARS
ENSMUSG00000020654	0.80859201590008	ARS
ENSMUSG00000020734	0.80859201590008	ARS
ENSMUSG00000020866	0.928475824523717	ARS
ENSMUSG00000020893	0.80859201590008	ARS
ENSMUSG00000021180	0.80859201590008	ARS
ENSMUSG00000021250	0.80859201590008	ARS
ENSMUSG00000021313	0.919726744558225	ARS
ENSMUSG00000021536	0.80859201590008	ARS
ENSMUSG00000021820	0.80859201590008	ARS
ENSMUSG00000021933	0.80859201590008	ARS
ENSMUSG00000022220	0.80859201590008	ARS
ENSMUSG00000022376	0.80859201590008	ARS
ENSMUSG00000022416	0.80859201590008	ARS
ENSMUSG00000022840	0.80859201590008	ARS
ENSMUSG00000022994	0.80859201590008	ARS
ENSMUSG00000023439	0.80859201590008	ARS
ENSMUSG00000024112	0.81991665205602	ARS
ENSMUSG00000024256	0.80859201590008	ARS
ENSMUSG00000024617	0.921911959928358	ARS
ENSMUSG00000024639	0.80859201590008	ARS
ENSMUSG00000024960	0.80859201590008	ARS
ENSMUSG00000025739	0.80859201590008	ARS
ENSMUSG00000025892	0.80859201590008	ARS
ENSMUSG00000025958	0.096058046646459	ARS
ENSMUSG00000026567	0.467663951311964	ARS
ENSMUSG00000026824	0.80859201590008	ARS
ENSMUSG00000026959	0.850113618053781	ARS
ENSMUSG00000027523	0.80859201590008	ARS
ENSMUSG00000027669	0.80859201590008	ARS
ENSMUSG00000028957	0.366019741237169	ARS
ENSMUSG00000029064	0.80859201590008	ARS
ENSMUSG00000029334	0.80859201590008	ARS
ENSMUSG00000029361	0.80859201590008	ARS
ENSMUSG00000029713	0.80859201590008	ARS
ENSMUSG00000029778	0.919726744558225	ARS
ENSMUSG00000030102	0.80859201590008	ARS
ENSMUSG00000030209	0.928475824523717	ARS
ENSMUSG00000030592	0.80859201590008	ARS
ENSMUSG00000031659	0.467663951311964	ARS
ENSMUSG00000031748	0.80859201590008	ARS
ENSMUSG00000032034	0.80859201590008	ARS
ENSMUSG00000032192	0.80859201590008	ARS
ENSMUSG00000032246	0.80859201590008	ARS
ENSMUSG00000032562	0.829645408554527	ARS
ENSMUSG00000032766	0.919726744558225	ARS
ENSMUSG00000033765	0.80859201590008	ARS
ENSMUSG00000033981	0.80859201590008	ARS
ENSMUSG00000036402	0.80859201590008	ARS
ENSMUSG00000036438	0.80859201590008	ARS
ENSMUSG00000038026	0.366019741237169	ARS
ENSMUSG00000038473	0.80859201590008	ARS
ENSMUSG00000038607	0.806327987525653	ARS
ENSMUSG00000038811	0.836717317126417	ARS
ENSMUSG00000039943	0.80859201590008	ARS
ENSMUSG00000040061	0.80859201590008	ARS
ENSMUSG00000041624	0.905797486849013	ARS
ENSMUSG00000042644	0.81991665205602	ARS
ENSMUSG00000043301	0.80859201590008	ARS
ENSMUSG00000048240	0.80859201590008	ARS
ENSMUSG00000049892	0.96422609670673	ARS
ENSMUSG00000050901	0.80859201590008	ARS
ENSMUSG00000050965	0.80859201590008	ARS
ENSMUSG00000051177	0.81991665205602	ARS
ENSMUSG00000051331	0.80859201590008	ARS
ENSMUSG00000052889	0.80859201590008	ARS
ENSMUSG00000052920	0.80859201590008	ARS
ENSMUSG00000053819	0.467663951311964	ARS
ENSMUSG00000054764	0.707145705329532	ARS
ENSMUSG00000055866	0.096058046646459	ARS
ENSMUSG00000057378	0.925338672145226	ARS
ENSMUSG00000057614	0.919726744558225	ARS
ENSMUSG00000057897	0.865516770434278	ARS
ENSMUSG00000059003	0.80859201590008	ARS
ENSMUSG00000063065	0.80859201590008	ARS
ENSMUSG00000063130	0.80859201590008	ARS
ENSMUSG00000063358	0.80859201590008	ARS
ENSMUSG00000063594	0.80859201590008	ARS
ENSMUSG00000068523	0.80859201590008	ARS
ENSMUSG00000078816	0.80859201590008	ARS
ENSMUSG00000000001	0.937175115297356	GeneCycle
ENSMUSG00000001175	0.918878407562487	GeneCycle
ENSMUSG00000001986	0.918878407562487	GeneCycle
ENSMUSG00000002771	0.918878407562487	GeneCycle
ENSMUSG00000005034	0.918878407562487	GeneCycle
ENSMUSG00000005469	0.918878407562487	GeneCycle
ENSMUSG00000005580	0.918878407562487	GeneCycle
