ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
ENSMUSG00000000001	0.586875230924765	0.586875230924765	0.586875230924765	0.586875230924765	0.586875230924765	0.586875230924765	0.586875230924765	0.586875230924765	ARS
ENSMUSG00000001175	0.959123394692778	0.959123394692778	0.959123394692778	0.959123394692778	0.959123394692778	0.959123394692778	0.959123394692778	0.959123394692778	ARS
ENSMUSG00000001986	0.854490944197381	0.854490944197381	0.854490944197381	0.854490944197381	0.854490944197381	0.854490944197381	0.854490944197381	0.854490944197381	ARS
ENSMUSG00000002771	0.35997444361734	0.35997444361734	0.35997444361734	0.35997444361734	0.35997444361734	0.35997444361734	0.35997444361734	0.35997444361734	ARS
ENSMUSG00000005034	0.177064608318544	0.177064608318544	0.177064608318544	0.177064608318544	0.177064608318544	0.177064608318544	0.177064608318544	0.177064608318544	ARS
ENSMUSG00000005469	0.37510734395033	0.37510734395033	0.37510734395033	0.37510734395033	0.37510734395033	0.37510734395033	0.37510734395033	0.37510734395033	ARS
ENSMUSG00000005580	0.723492748247583	0.723492748247583	0.723492748247583	0.723492748247583	0.723492748247583	0.723492748247583	0.723492748247583	0.723492748247583	ARS
ENSMUSG00000015968	0.854490944197381	0.854490944197381	0.854490944197381	0.854490944197381	0.854490944197381	0.854490944197381	0.854490944197381	0.854490944197381	ARS
ENSMUSG00000019370	0.421704126989722	0.421704126989722	0.421704126989722	0.421704126989722	0.421704126989722	0.421704126989722	0.421704126989722	0.421704126989722	ARS
ENSMUSG00000020431	0.832362329021154	0.832362329021154	0.832362329021154	0.832362329021154	0.832362329021154	0.832362329021154	0.832362329021154	0.832362329021154	ARS
ENSMUSG00000020524	0.735063226573697	0.735063226573697	0.735063226573697	0.735063226573697	0.735063226573697	0.735063226573697	0.735063226573697	0.735063226573697	ARS
ENSMUSG00000020654	0.336947540318588	0.336947540318588	0.336947540318588	0.336947540318588	0.336947540318588	0.336947540318588	0.336947540318588	0.336947540318588	ARS
ENSMUSG00000020734	0.735063226573697	0.735063226573697	0.735063226573697	0.735063226573697	0.735063226573697	0.735063226573697	0.735063226573697	0.735063226573697	ARS
ENSMUSG00000020866	0.728169105610513	0.728169105610513	0.728169105610513	0.728169105610513	0.728169105610513	0.728169105610513	0.728169105610513	0.728169105610513	ARS
ENSMUSG00000020893	0.165360526252763	0.165360526252763	0.165360526252763	0.165360526252763	0.165360526252763	0.165360526252763	0.165360526252763	0.165360526252763	ARS
ENSMUSG00000021180	0.8810032964178	0.8810032964178	0.8810032964178	0.8810032964178	0.8810032964178	0.8810032964178	0.8810032964178	0.8810032964178	ARS
ENSMUSG00000021250	0.8810032964178	0.8810032964178	0.8810032964178	0.8810032964178	0.8810032964178	0.8810032964178	0.8810032964178	0.8810032964178	ARS
ENSMUSG00000021313	0.271148932655186	0.271148932655186	0.271148932655186	0.271148932655186	0.271148932655186	0.271148932655186	0.271148932655186	0.271148932655186	ARS
ENSMUSG00000021536	0.35997444361734	0.35997444361734	0.35997444361734	0.35997444361734	0.35997444361734	0.35997444361734	0.35997444361734	0.35997444361734	ARS
ENSMUSG00000021820	0.750766198847751	0.750766198847751	0.750766198847751	0.750766198847751	0.750766198847751	0.750766198847751	0.750766198847751	0.750766198847751	ARS
ENSMUSG00000021933	0.854490944197381	0.854490944197381	0.854490944197381	0.854490944197381	0.854490944197381	0.854490944197381	0.854490944197381	0.854490944197381	ARS
ENSMUSG00000022220	0.37510734395033	0.37510734395033	0.37510734395033	0.37510734395033	0.37510734395033	0.37510734395033	0.37510734395033	0.37510734395033	ARS
ENSMUSG00000022376	0.37510734395033	0.37510734395033	0.37510734395033	0.37510734395033	0.37510734395033	0.37510734395033	0.37510734395033	0.37510734395033	ARS
ENSMUSG00000022416	0.793642355470124	0.793642355470124	0.793642355470124	0.793642355470124	0.793642355470124	0.793642355470124	0.793642355470124	0.793642355470124	ARS
ENSMUSG00000022840	0.357259646725792	0.357259646725792	0.357259646725792	0.357259646725792	0.357259646725792	0.357259646725792	0.357259646725792	0.357259646725792	ARS
ENSMUSG00000022994	0.431649238733989	0.431649238733989	0.431649238733989	0.431649238733989	0.431649238733989	0.431649238733989	0.431649238733989	0.431649238733989	ARS
ENSMUSG00000023439	0.934789389150091	0.934789389150091	0.934789389150091	0.934789389150091	0.934789389150091	0.934789389150091	0.934789389150091	0.934789389150091	ARS
ENSMUSG00000024112	0.680244636563877	0.680244636563877	0.680244636563877	0.680244636563877	0.680244636563877	0.680244636563877	0.680244636563877	0.680244636563877	ARS
ENSMUSG00000024256	0.507806534212594	0.507806534212594	0.507806534212594	0.507806534212594	0.507806534212594	0.507806534212594	0.507806534212594	0.507806534212594	ARS
ENSMUSG00000024617	0.680244636563877	0.680244636563877	0.680244636563877	0.680244636563877	0.680244636563877	0.680244636563877	0.680244636563877	0.680244636563877	ARS
ENSMUSG00000024639	0.297785457069838	0.297785457069838	0.297785457069838	0.297785457069838	0.297785457069838	0.297785457069838	0.297785457069838	0.297785457069838	ARS
ENSMUSG00000024960	0.723492748247583	0.723492748247583	0.723492748247583	0.723492748247583	0.723492748247583	0.723492748247583	0.723492748247583	0.723492748247583	ARS
