ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
ENSMUSG00000000001	0.639824945257343	0.639824945257343	0.639824945257343	0.639824945257343	0.639824945257343	0.639824945257343	0.639824945257343	0.639824945257343	ARS
ENSMUSG00000001175	0.103502184863065	0.103502184863065	0.103502184863065	0.103502184863065	0.103502184863065	0.103502184863065	0.103502184863065	0.103502184863065	ARS
ENSMUSG00000001986	0.802002088611732	0.802002088611732	0.802002088611732	0.802002088611732	0.802002088611732	0.802002088611732	0.802002088611732	0.802002088611732	ARS
ENSMUSG00000002771	0.0838577187116334	0.0838577187116334	0.0838577187116334	0.0838577187116334	0.0838577187116334	0.0838577187116334	0.0838577187116334	0.0838577187116334	ARS
ENSMUSG00000005034	0.897151151523773	0.897151151523773	0.897151151523773	0.897151151523773	0.897151151523773	0.897151151523773	0.897151151523773	0.897151151523773	ARS
ENSMUSG00000005469	0.486486374344112	0.486486374344112	0.486486374344112	0.486486374344112	0.486486374344112	0.486486374344112	0.486486374344112	0.486486374344112	ARS
ENSMUSG00000005580	0.414994137357415	0.414994137357415	0.414994137357415	0.414994137357415	0.414994137357415	0.414994137357415	0.414994137357415	0.414994137357415	ARS
ENSMUSG00000015968	0.863119490020283	0.863119490020283	0.863119490020283	0.863119490020283	0.863119490020283	0.863119490020283	0.863119490020283	0.863119490020283	ARS
ENSMUSG00000019370	0.0933410385323166	0.0933410385323166	0.0933410385323166	0.0933410385323166	0.0933410385323166	0.0933410385323166	0.0933410385323166	0.0933410385323166	ARS
ENSMUSG00000020431	0.409706786030124	0.409706786030124	0.409706786030124	0.409706786030124	0.409706786030124	0.409706786030124	0.409706786030124	0.409706786030124	ARS
ENSMUSG00000020524	0.364381825704925	0.364381825704925	0.364381825704925	0.364381825704925	0.364381825704925	0.364381825704925	0.364381825704925	0.364381825704925	ARS
ENSMUSG00000020654	0.448402782473289	0.448402782473289	0.448402782473289	0.448402782473289	0.448402782473289	0.448402782473289	0.448402782473289	0.448402782473289	ARS
ENSMUSG00000020734	0.0176689713369417	0.0176689713369417	0.0176689713369417	0.0176689713369417	0.0176689713369417	0.0176689713369417	0.0176689713369417	0.0176689713369417	ARS
ENSMUSG00000020866	0.0030163619089929	0.0030163619089929	0.0030163619089929	0.0030163619089929	0.0030163619089929	0.0030163619089929	0.0030163619089929	0.0030163619089929	ARS
ENSMUSG00000020893	0.0945506440767095	0.0945506440767095	0.0945506440767095	0.0945506440767095	0.0945506440767095	0.0945506440767095	0.0945506440767095	0.0945506440767095	ARS
ENSMUSG00000021180	0.126921696935378	0.126921696935378	0.126921696935378	0.126921696935378	0.126921696935378	0.126921696935378	0.126921696935378	0.126921696935378	ARS
ENSMUSG00000021250	0.89677045234496	0.89677045234496	0.89677045234496	0.89677045234496	0.89677045234496	0.89677045234496	0.89677045234496	0.89677045234496	ARS
ENSMUSG00000021313	0.148263663088674	0.148263663088674	0.148263663088674	0.148263663088674	0.148263663088674	0.148263663088674	0.148263663088674	0.148263663088674	ARS
