ID	pvalue	algorithm
ENSPANG00000000546	0.00152809298774481	ARS
ENSPANG00000000832	0.270131784835976	ARS
ENSPANG00000000866	0.055712800084314	ARS
ENSPANG00000004699	0.0293492659622445	ARS
ENSPANG00000005164	0.974653699830403	ARS
ENSPANG00000006538	3.06685036961518e-05	ARS
ENSPANG00000006688	0.355983566831095	ARS
ENSPANG00000006849	0.644656505193041	ARS
ENSPANG00000006882	0.466533710823438	ARS
ENSPANG00000008425	0.0373856991880765	ARS
ENSPANG00000008563	0.306940344726511	ARS
ENSPANG00000008968	0.179414216467283	ARS
ENSPANG00000009083	0.471876682630177	ARS
ENSPANG00000010205	0.440044024819633	ARS
ENSPANG00000012477	0.104589168497194	ARS
ENSPANG00000013724	0.0163353146560881	ARS
ENSPANG00000014909	0.317987995479615	ARS
ENSPANG00000016434	0.335972083701526	ARS
ENSPANG00000016597	0.300076078373863	ARS
ENSPANG00000017172	0.730185229396328	ARS
ENSPANG00000018115	0.930244473248317	ARS
ENSPANG00000018853	0.836252094271513	ARS
ENSPANG00000020758	0.0287519265042386	ARS
ENSPANG00000021065	0.436940778868118	ARS
ENSPANG00000021704	0.000894095175270726	ARS
ENSPANG00000024927	0.199802683823214	ARS
ENSPANG00000026255	0.0110833557817069	ARS
ENSPANG00000000546	0.0274838203532399	GeneCycle
ENSPANG00000000832	0.00335826947152059	GeneCycle
ENSPANG00000000866	0.0528461295401571	GeneCycle
ENSPANG00000004699	0.122633232174658	GeneCycle
ENSPANG00000005164	0.544954861179482	GeneCycle
ENSPANG00000006538	0.008744708158331	GeneCycle
ENSPANG00000006688	0.20331765864551	GeneCycle
ENSPANG00000006849	0.0341491352711733	GeneCycle
ENSPANG00000006882	0.290514798459328	GeneCycle
ENSPANG00000008425	0.00988976365891082	GeneCycle
ENSPANG00000008563	0.373887581948269	GeneCycle
ENSPANG00000008968	0.190660180530394	GeneCycle
ENSPANG00000009083	0.404866545133074	GeneCycle
ENSPANG00000010205	0.00496194521075211	GeneCycle
ENSPANG00000012477	0.0464001767552529	GeneCycle
ENSPANG00000013724	0.0185504365882574	GeneCycle
ENSPANG00000014909	0.0618343768528927	GeneCycle
ENSPANG00000016434	0.179805358301747	GeneCycle
ENSPANG00000016597	0.00617981659577866	GeneCycle
ENSPANG00000017172	0.427295894519789	GeneCycle
ENSPANG00000018115	0.63206761306656	GeneCycle
ENSPANG00000018853	0.049434473355692	GeneCycle
ENSPANG00000020758	0.00938341192474628	GeneCycle
ENSPANG00000021065	0.00626171375201775	GeneCycle
ENSPANG00000021704	0.0270765421512716	GeneCycle
ENSPANG00000024927	0.254009112011851	GeneCycle
ENSPANG00000026255	0.030473613597468	GeneCycle
ENSPANG00000000546	0.000107423440756774	JTK
ENSPANG00000000832	0.00180327581369248	JTK
ENSPANG00000000866	0.00875773275078831	JTK
ENSPANG00000004699	0.0053803077066966	JTK
ENSPANG00000005164	0.380704803491262	JTK
ENSPANG00000006538	1.63423253701031e-05	JTK
ENSPANG00000006688	0.152590458988028	JTK
ENSPANG00000006849	0.0310502428384373	JTK
ENSPANG00000006882	0.0310502428384373	JTK
ENSPANG00000008425	3.21502057613169e-07	JTK
ENSPANG00000008563	0.0863171145983646	JTK
ENSPANG00000008968	0.0447368985823847	JTK
ENSPANG00000009083	0.0863171145983646	JTK
ENSPANG00000010205	0.000498883511036289	JTK
ENSPANG00000012477	0.0137707681978515	JTK
ENSPANG00000013724	4.41292889209556e-05	JTK
ENSPANG00000014909	0.0447368985823847	JTK
ENSPANG00000016434	0.152590458988028	JTK
ENSPANG00000016597	0.000498883511036289	JTK
ENSPANG00000017172	0.196949943382235	JTK
ENSPANG00000018115	0.196949943382235	JTK
ENSPANG00000018853	0.0137707681978515	JTK
ENSPANG00000020758	0.000107423440756774	JTK
ENSPANG00000021065	0.00875773275078831	JTK
ENSPANG00000021704	5.31939768050879e-06	JTK
ENSPANG00000024927	0.380704803491262	JTK
ENSPANG00000026255	5.31939768050879e-06	JTK
ENSPANG00000000546	0.112803936867829	LS
ENSPANG00000000832	0.242432686401672	LS
ENSPANG00000000866	0.163400197029984	LS
ENSPANG00000004699	0.536335687262666	LS
ENSPANG00000005164	0.999999977161485	LS
ENSPANG00000006538	0.0384085348253873	LS
ENSPANG00000006688	0.720113654626626	LS
ENSPANG00000006849	0.389357789503906	LS
ENSPANG00000006882	0.827521394520685	LS
ENSPANG00000008425	0.055961905277646	LS
ENSPANG00000008563	0.878626886340995	LS
ENSPANG00000008968	0.700012405690123	LS
ENSPANG00000009083	0.896269573977509	LS
ENSPANG00000010205	0.128678260559038	LS
ENSPANG00000012477	0.307462188382952	LS
ENSPANG00000013724	0.0850022484802831	LS
ENSPANG00000014909	0.381761745147609	LS
ENSPANG00000016434	0.430878776002673	LS
ENSPANG00000016597	0.0938528689319417	LS
ENSPANG00000017172	0.800051256265364	LS
ENSPANG00000018115	0.989761989683508	LS
ENSPANG00000018853	0.332124706282771	LS
ENSPANG00000020758	0.080799276787515	LS
ENSPANG00000021065	0.238874064798916	LS
ENSPANG00000021704	0.104745948950421	LS
ENSPANG00000024927	0.908831175404971	LS
ENSPANG00000026255	0.0997677271865651	LS
ENSPANG00000000546	5.95219430151513e-05	RAIN
ENSPANG00000000832	6.91622905382895e-05	RAIN
ENSPANG00000000866	0.000142253547407624	RAIN
ENSPANG00000004699	0.000497349820573605	RAIN
ENSPANG00000005164	0.062254413976247	RAIN
ENSPANG00000006538	2.79751322335544e-08	RAIN
ENSPANG00000006688	0.00316872293914013	RAIN
ENSPANG00000006849	0.0021568128142851	RAIN
ENSPANG00000006882	0.00325788304145788	RAIN
ENSPANG00000008425	5.01789632725114e-08	RAIN
ENSPANG00000008563	0.0133228695896793	RAIN
ENSPANG00000008968	0.000955518616569285	RAIN
ENSPANG00000009083	0.00750037391278537	RAIN
ENSPANG00000010205	2.48978676878634e-06	RAIN
ENSPANG00000012477	0.00131113616413239	RAIN
ENSPANG00000013724	3.63676719036207e-07	RAIN
ENSPANG00000014909	0.000955518616569285	RAIN
ENSPANG00000016434	0.0210240120665089	RAIN
ENSPANG00000016597	1.83316561513654e-05	RAIN
ENSPANG00000017172	0.0149135150185756	RAIN
ENSPANG00000018115	0.00414556015670872	RAIN
ENSPANG00000018853	0.00284728776601922	RAIN
ENSPANG00000020758	1.13447362830106e-05	RAIN
ENSPANG00000021065	0.00171260801649081	RAIN
ENSPANG00000021704	5.9820762638153e-08	RAIN
ENSPANG00000024927	0.820688420231077	RAIN
ENSPANG00000026255	5.58106627559133e-07	RAIN
ENSPANG00000000546	0.00127564064606	empJTK
ENSPANG00000000832	0.000303320964553	empJTK
ENSPANG00000000866	0.000804315697334	empJTK
ENSPANG00000004699	0.0198346309137	empJTK
ENSPANG00000005164	0.0141061530844	empJTK
ENSPANG00000006538	0.00304494423385	empJTK
ENSPANG00000006688	0.0141061530844	empJTK
ENSPANG00000006849	0.0141061530844	empJTK
ENSPANG00000006882	0.00678191623973	empJTK
ENSPANG00000008425	1.94133631537e-05	empJTK
