ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
ENSPANG00000000437	0.324592950618679	0.324592950618679	0.324592950618679	0.324592950618679	0.324592950618679	0.324592950618679	0.324592950618679	0.324592950618679	ARS
ENSPANG00000000546	0.0285935978503099	0.00748697456401433	0.00268296683870502	0.0135068139513812	0.00215694070719252	0.00268296683870502	0.0016351876760505	0.00163110381070305	ARS
ENSPANG00000000832	0.566906775356636	0.642164007240972	0.686178503321139	0.649529088316254	0.588055379853962	0.686178503321139	0.624860517536026	0.59417987295454	ARS
ENSPANG00000000866	0.538088614112479	0.461936469758988	0.490137756815596	0.449352048371542	0.589383311932861	0.490137756815596	0.573275743174939	0.585081925340813	ARS
ENSPANG00000004699	0.278430336268853	0.178023233472266	0.178023233472266	0.179718534124042	0.16204836888844	0.178023233472266	0.155046904309574	0.158458101022317	ARS
ENSPANG00000005164	0.783198958996353	0.897567131306757	0.897567131306757	0.897567131306757	0.92190063411702	0.897567131306757	0.90599461723947	0.92128379208424	ARS
ENSPANG00000006538	0.00724658545400914	4.04564050848831e-05	1.19979864293253e-06	0.000131503059759798	3.4372794603673e-06	1.19979864293253e-06	0.000105026001484514	1.46288021238226e-06	ARS
ENSPANG00000006688	0.648210329379251	0.718367307854029	0.718367307854029	0.718367307854029	0.777071694286714	0.718367307854029	0.75248805528909	0.772646277556307	ARS
ENSPANG00000006849	0.427056977839797	0.301407245397721	0.301407245397721	0.302186430679363	0.343222494637147	0.301407245397721	0.364755324643322	0.348515784919311	ARS
ENSPANG00000006882	0.426282712761438	0.463204028610855	0.48552536652875	0.431568630430536	0.401637428455035	0.48552536652875	0.363433902398502	0.395159749111662	ARS
ENSPANG00000008425	0.0499524571614341	0.0230597303917779	0.00963789992230093	0.0231720252726733	0.00752947363837767	0.00963789992230093	0.00499049595292983	0.00605316843694279	ARS
ENSPANG00000008563	0.42768931985323	0.359058584396818	0.359710666184867	0.359710666184867	0.366985801547706	0.359710666184867	0.365836308633038	0.367436030583006	ARS
ENSPANG00000008968	0.691499893756824	0.777835535959662	0.787647982841147	0.787647982841147	0.829419026465163	0.787647982841147	0.809655368895898	0.826940229054264	ARS
ENSPANG00000009083	0.263451836774218	0.239279899586645	0.230575411820638	0.244989142857821	0.187614693354888	0.230575411820638	0.138813740599418	0.175091751002578	ARS
ENSPANG00000010205	0.517855875524601	0.388621166597056	0.392244467113261	0.376718911373347	0.553531262449656	0.392244467113261	0.535074086467701	0.548677788603803	ARS
ENSPANG00000012477	0.572740598225051	0.590855006772029	0.626433243848031	0.55377241245822	0.623854085309207	0.626433243848031	0.634898807189825	0.625394164673799	ARS
ENSPANG00000013724	0.417043379614421	0.387390731304725	0.401144866098089	0.382219354077711	0.369030416690707	0.401144866098089	0.347850360960436	0.365425644612517	ARS
ENSPANG00000014909	0.663065062871582	0.738235753080386	0.797980443802872	0.687741431432665	0.714507269407597	0.797980443802872	0.772949696284537	0.726855790674298	ARS
ENSPANG00000016434	0.798785795249768	0.892808476640926	0.918194742194702	0.867101274903124	0.898276222701985	0.918194742194702	0.919025687613463	0.905631192459117	ARS
ENSPANG00000016597	0.505975261900339	0.533216599956544	0.575306978047581	0.516654861159408	0.508612179856885	0.575306978047581	0.511879116291124	0.509054766603773	ARS
ENSPANG00000017172	0.66868196580969	0.733213064935357	0.745540312442683	0.724145046315233	0.818679242209322	0.745540312442683	0.780456720440537	0.811891894297327	ARS
ENSPANG00000018115	0.54155774729486	0.641328033887031	0.647236716188605	0.618990732104483	0.555849644298756	0.647236716188605	0.579661401869273	0.559548662403561	ARS
ENSPANG00000018853	0.43573952323871	0.0508023856925899	0.0349802024582478	0.0589571065126002	0.101974565048545	0.0349802024582478	0.379737864224597	0.164889557269259	ARS
ENSPANG00000020758	0.215315885030981	0.0801696407089458	0.0705264466160293	0.0953184644258417	0.0667085077731993	0.0705264466160293	0.0927218606933492	0.0693313846186032	ARS
ENSPANG00000021065	0.695275249408309	0.80909723615443	0.829725951972957	0.787259763092047	0.758665758310123	0.829725951972957	0.814285652753663	0.771461240092706	ARS
ENSPANG00000021704	0.0358464198414282	0.00982629831850598	0.00982629831850598	0.0275780048661312	0.00747613924493136	0.00982629831850598	0.00256993163089588	0.00542519306332021	ARS
ENSPANG00000024927	0.728992480386496	0.867391426876615	0.867391426876615	0.867391426876615	0.790678137946633	0.867391426876615	0.853109848625872	0.805750696201358	ARS
ENSPANG00000026255	0.0548440110037721	0.00148995146042925	0.000684253192738513	0.00225866513328166	0.000637897713577988	0.000684253192738513	0.00601573108596375	0.000776117214826698	ARS
ENSPANG00000000437	0.702004112300498	0.702004112300498	0.702004112300498	0.702004112300498	0.702004112300498	0.702004112300498	0.702004112300498	0.702004112300498	GeneCycle
ENSPANG00000000546	0.0187280520727338	0.00843448905840837	0.00313991296044783	0.0148867873075295	0.00245819742670396	0.00313991296044783	0.000701479868878054	0.00162663427343005	GeneCycle
