ID	raw.pvalue	default.pvalue	BH.Q	period	phase	amplitude
ENSMUSG00000000001	0.399773659659087	0.399773659659087	0.964276707279386	20.9661835748792	1.033871034734	1122.37491870076
ENSMUSG00000000028	0.955761274604912	0.955761274604912	0.999992795563191	28	24.1528462448015	136.779963960504
ENSMUSG00000000037	0.85632565927201	0.85632565927201	0.999992795563191	20	12.1050899538811	20.8205578707212
ENSMUSG00000000049	0.470823437422304	0.470823437422304	0.964276707279386	28	18.4006076572742	62.0140576897361
ENSMUSG00000000056	0.480142502041808	0.480142502041808	0.964276707279386	20.5687203791469	19.6846018487994	505.513036804702
ENSMUSG00000000058	0.491687992722101	0.491687992722101	0.964276707279386	23.7158469945355	22.0000546096132	4849.79125195678
ENSMUSG00000000078	0.173525204751497	0.173525204751497	0.964276707279386	22.7225130890052	11.3282790191033	2607.68016135754
ENSMUSG00000000085	0.941177478212895	0.941177478212895	0.999992795563191	20	3.999948723437	696.539886659763
ENSMUSG00000000088	0.93661385068994	0.93661385068994	0.999992795563191	20	11.0508188673003	6632.58006942379
ENSMUSG00000000093	0.193168038352056	0.193168038352056	0.964276707279386	22.0304568527919	12.0250851644015	229.693627458895
ENSMUSG00000000094	0.782328244447377	0.782328244447377	0.990274153371894	23.2085561497326	0.114816436096199	3.74391189287338
ENSMUSG00000000120	0.74665464675482	0.74665464675482	0.984407843871595	20	13.6941082589039	131.4369158399
ENSMUSG00000000126	0.621442325232135	0.621442325232135	0.974780715396986	25.6804733727811	13.1492229360142	133.471410781365
ENSMUSG00000000127	0.263159986083297	0.263159986083297	0.964276707279386	23.9779005524862	16.259377934601	337.449484489042
ENSMUSG00000000131	0.324451911759725	0.324451911759725	0.964276707279386	26.3030303030303	6.0465414259332	1099.88409833917
ENSMUSG00000000134	0.372453553213349	0.372453553213349	0.964276707279386	23.2085561497326	17.4512170667752	972.865627095083
ENSMUSG00000000142	0.258159469552889	0.258159469552889	0.964276707279386	20.7655502392345	20.3237631525711	367.220971934637
ENSMUSG00000000148	0.94183201561005	0.94183201561005	0.999992795563191	20	12.8403837179103	370.712092540318
ENSMUSG00000000149	0.944354516654792	0.944354516654792	0.999992795563191	28	18.6333189735354	1803.82411784914
ENSMUSG00000000154	0.348556820000633	0.348556820000633	0.964276707279386	20.1860465116279	11.4420918476439	24.5485927683669
ENSMUSG00000000159	0.147966782639075	0.147966782639075	0.964276707279386	20.9661835748792	11.4215963712081	2.32762783243123
ENSMUSG00000000167	0.773001293931614	0.773001293931614	0.988631289303709	22.4870466321244	22.0000546096132	24.3446473510237
ENSMUSG00000000168	0.584990800119729	0.584990800119729	0.972193640677531	20	4.2940997601882	7845.22815651249
ENSMUSG00000000171	0.432841916033988	0.432841916033988	0.964276707279386	20	19.8405147411362	9258.18107711844
ENSMUSG00000000184	0.957598873328534	0.957598873328534	0.999992795563191	26.9565217391304	10.0869025379719	1351.57224703572
ENSMUSG00000000194	0.876792699116686	0.876792699116686	0.999992795563191	27.6433121019108	18.5738763320951	932.038034475992
