ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
ENSMUSG00000000001	0.823900188074613	0.823900188074613	0.823900188074613	0.823900188074613	0.823900188074613	0.823900188074613	0.823900188074613	0.823900188074613	ARS
ENSMUSG00000001175	0.357125430221557	0.357125430221557	0.357125430221557	0.357125430221557	0.357125430221557	0.357125430221557	0.357125430221557	0.357125430221557	ARS
ENSMUSG00000001986	0.89980722136926	0.89980722136926	0.89980722136926	0.89980722136926	0.89980722136926	0.89980722136926	0.89980722136926	0.89980722136926	ARS
ENSMUSG00000002771	0.350677732794103	0.350677732794103	0.350677732794103	0.350677732794103	0.350677732794103	0.350677732794103	0.350677732794103	0.350677732794103	ARS
ENSMUSG00000005034	0.937930749320308	0.937930749320308	0.937930749320308	0.937930749320308	0.937930749320308	0.937930749320308	0.937930749320308	0.937930749320308	ARS
ENSMUSG00000005469	0.721883007091263	0.721883007091263	0.721883007091263	0.721883007091263	0.721883007091263	0.721883007091263	0.721883007091263	0.721883007091263	ARS
ENSMUSG00000005580	0.694172011579676	0.694172011579676	0.694172011579676	0.694172011579676	0.694172011579676	0.694172011579676	0.694172011579676	0.694172011579676	ARS
ENSMUSG00000015968	0.937930749320308	0.937930749320308	0.937930749320308	0.937930749320308	0.937930749320308	0.937930749320308	0.937930749320308	0.937930749320308	ARS
ENSMUSG00000019370	0.352875030281568	0.352875030281568	0.352875030281568	0.352875030281568	0.352875030281568	0.352875030281568	0.352875030281568	0.352875030281568	ARS
ENSMUSG00000020431	0.694172011579676	0.694172011579676	0.694172011579676	0.694172011579676	0.694172011579676	0.694172011579676	0.694172011579676	0.694172011579676	ARS
ENSMUSG00000020524	0.657316234604963	0.657316234604963	0.657316234604963	0.657316234604963	0.657316234604963	0.657316234604963	0.657316234604963	0.657316234604963	ARS
ENSMUSG00000020654	0.694975503866866	0.694975503866866	0.694975503866866	0.694975503866866	0.694975503866866	0.694975503866866	0.694975503866866	0.694975503866866	ARS
ENSMUSG00000020734	0.147529161459988	0.147529161459988	0.147529161459988	0.147529161459988	0.147529161459988	0.147529161459988	0.147529161459988	0.147529161459988	ARS
ENSMUSG00000020866	0.146182681127165	0.146182681127165	0.146182681127165	0.146182681127165	0.146182681127165	0.146182681127165	0.146182681127165	0.146182681127165	ARS
