ID	raw.pvalue	default.pvalue	period	phase	amplitude
ENSMUSG00000030751	0.69248642964644	0.69248642964644	23.4163701067616	3.2360260710189	30.7618316603859
ENSMUSG00000029446	0.405574783192857	0.405574783192857	24.1025641025641	18.2861312301687	30.3042235340715
ENSMUSG00000030967	0.676830658843485	0.676830658843485	21.7161716171617	12.7970217312125	1784.01721335249
ENSMUSG00000032112	0.692189921694099	0.692189921694099	20	2.5767975543646	195.978029580088
ENSMUSG00000079477	0.457478715094396	0.457478715094396	28	23.5737648764872	417.750566475486
ENSMUSG00000020936	0.655710995950414	0.655710995950414	28	18.3819901656817	2520.42238434829
ENSMUSG00000071415	0.988961527853236	0.988961527853236	20	4.8934353858171	136.061097359544
ENSMUSG00000028646	0.996012045503065	0.996012045503065	20	1.9999414327377	1218.10713807
ENSMUSG00000055204	0.333333250355851	0.333333250355851	22.1548821548822	12.1455384199208	593.758271132286
ENSMUSG00000022193	0.868809402685101	0.868809402685101	20	7.6935448747483	5089.40915482188
ENSMUSG00000008855	0.961156961880767	0.961156961880767	20	9.6390366034843	177.621657064927
ENSMUSG00000029234	0.651597454687771	0.651597454687771	28	12.2829078924018	39.5246253554959
ENSMUSG00000025261	0.934122266169167	0.934122266169167	28	26.2971703030363	436.821041178728
ENSMUSG00000003346	0.995694152190395	0.995694152190395	21.294498381877	18.0000592229104	705.934372279235
ENSMUSG00000070733	0.283064234391633	0.283064234391633	23.9272727272727	10.3066250189487	158.48002331943
ENSMUSG00000020794	0.846917307270981	0.846917307270981	28	21.4795571262876	1630.1200067849
ENSMUSG00000021266	0.45491726396221	0.45491726396221	22.0066889632107	19.9521733878201	466.36716644396
ENSMUSG00000025156	0.810527014207394	0.810527014207394	20	4.1494926871518	890.885196348428
ENSMUSG00000030751	0.265694843198594	0.265694843198594	25.8039215686275	24.1019235318408	3474.61196484743
ENSMUSG00000067851	0.482241903943948	0.482241903943948	28	18.1779642008971	41.1929209830996
ENSMUSG00000029446	0.999612852802422	0.999612852802422	20	1.9999414327377	33.7439036500344
ENSMUSG00000026553	0.435755503456562	0.435755503456562	22.0066889632107	1.6435960716357	980.041563189204
ENSMUSG00000022100	0.773377542147629	0.773377542147629	20	10.3817092003517	39.4485878892218
ENSMUSG00000028677	0.697488834846112	0.697488834846112	23.584229390681	22.444753734411	314.921395861474
ENSMUSG00000037373	0.96912325410276	0.96912325410276	20	1.99995451723	660.872075671345
ENSMUSG00000027828	0.867254248812718	0.867254248812718	26.2151394422311	15.5944738160668	133.187268955801
ENSMUSG00000005442	0.864440946812626	0.864440946812626	28	6.4484776585887	83.716932999402
ENSMUSG00000040688	0.433483056055926	0.433483056055926	20.2461538461538	1.26147989427631	300.377799546222
ENSMUSG00000028759	0.446877923113711	0.446877923113711	21.4332247557003	3.2558414567774	193.106544279775
ENSMUSG00000025261	0.999049305513822	0.999049305513822	20	13.2370263282769	3405.81033988547
ENSMUSG00000026553	0.465091940039944	0.465091940039944	22.0066889632107	20.4259657574061	40.28832503587
ENSMUSG00000018585	0.209862158360727	0.209862158360727	22.0066889632107	1.6048332722274	1211.75121158418
ENSMUSG00000026878	0.362723924392045	0.362723924392045	23.9272727272727	22.9389385911634	50.2881710179354
ENSMUSG00000020936	0.313042165689148	0.313042165689148	24.1025641025641	22.8370343704037	203.665786622646
ENSMUSG00000067851	0.996446200272422	0.996446200272422	20	12.107710356755	947.649186019681
ENSMUSG00000014355	0.674165139229049	0.674165139229049	24.8301886792453	5.5586004666223	54.6396334059543
ENSMUSG00000025224	0.209735931424382	0.209735931424382	28	19.4401598797646	40.7758972970557
ENSMUSG00000022100	0.514073995180885	0.514073995180885	26.8571428571429	15.7474248068112	1873.84905857436
ENSMUSG00000025224	0.29715197942292	0.29715197942292	28	17.6458169993853	51.8642061621744
ENSMUSG00000025261	0.445995707892687	0.445995707892687	20	6.0397875199198	981.280582074566
ENSMUSG00000025224	0.0716237112001444	0.0716237112001444	25.2107279693487	21.4670309571006	749.087611634668
ENSMUSG00000008855	0.126859785038841	0.126859785038841	27.5313807531381	17.0177109799497	95.0721010587028
ENSMUSG00000022770	0.367731075248317	0.367731075248317	22.457337883959	1.6359440557196	31.5029656283377
ENSMUSG00000034820	0.97002341334763	0.97002341334763	28	21.0765501483327	738.41425029191
ENSMUSG00000022770	0.140641761207618	0.140641761207618	25.0190114068441	3.0448033691559	3248.141882108
ENSMUSG00000028759	0.162899566710692	0.162899566710692	25.6031128404669	2.9423254636651	2467.37725182982
ENSMUSG00000025224	0.524950996857889	0.524950996857889	22.6116838487973	1.2350082399386	75.9028485058683
ENSMUSG00000005442	0.467824636217775	0.467824636217775	26.2151394422311	2.5732021471922	209.073129084709
ENSMUSG00000071415	0.950833792274401	0.950833792274401	20	6.3541019767757	149.576154977475
