ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
ENSMUSG00000000001	0.0589378704016472	0.0589378704016472	0.0589378704016472	0.0589378704016472	0.0589378704016472	0.0589378704016472	0.0589378704016472	0.0589378704016472	ARS
ENSMUSG00000001175	0.232701970456591	0.232701970456591	0.232701970456591	0.232701970456591	0.232701970456591	0.232701970456591	0.232701970456591	0.232701970456591	ARS
ENSMUSG00000001986	0.00707114069822579	0.00707114069822579	0.00707114069822579	0.00707114069822579	0.00707114069822579	0.00707114069822579	0.00707114069822579	0.00707114069822579	ARS
ENSMUSG00000002771	0.46242747092478	0.46242747092478	0.46242747092478	0.46242747092478	0.46242747092478	0.46242747092478	0.46242747092478	0.46242747092478	ARS
ENSMUSG00000005034	0.759885396471081	0.759885396471081	0.759885396471081	0.759885396471081	0.759885396471081	0.759885396471081	0.759885396471081	0.759885396471081	ARS
ENSMUSG00000005469	0.501024836030667	0.501024836030667	0.501024836030667	0.501024836030667	0.501024836030667	0.501024836030667	0.501024836030667	0.501024836030667	ARS
ENSMUSG00000005580	0.0221801989510428	0.0221801989510428	0.0221801989510428	0.0221801989510428	0.0221801989510428	0.0221801989510428	0.0221801989510428	0.0221801989510428	ARS
ENSMUSG00000015968	0.0343232468513801	0.0343232468513801	0.0343232468513801	0.0343232468513801	0.0343232468513801	0.0343232468513801	0.0343232468513801	0.0343232468513801	ARS
ENSMUSG00000019370	0.355396149316317	0.355396149316317	0.355396149316317	0.355396149316317	0.355396149316317	0.355396149316317	0.355396149316317	0.355396149316317	ARS
ENSMUSG00000020431	0.337941366007869	0.337941366007869	0.337941366007869	0.337941366007869	0.337941366007869	0.337941366007869	0.337941366007869	0.337941366007869	ARS
ENSMUSG00000020524	0.00409343407838225	0.00409343407838225	0.00409343407838225	0.00409343407838225	0.00409343407838225	0.00409343407838225	0.00409343407838225	0.00409343407838225	ARS
ENSMUSG00000020654	0.395140530681193	0.395140530681193	0.395140530681193	0.395140530681193	0.395140530681193	0.395140530681193	0.395140530681193	0.395140530681193	ARS
ENSMUSG00000020734	0.439515868531484	0.439515868531484	0.439515868531484	0.439515868531484	0.439515868531484	0.439515868531484	0.439515868531484	0.439515868531484	ARS
ENSMUSG00000020866	0.331591214612379	0.331591214612379	0.331591214612379	0.331591214612379	0.331591214612379	0.331591214612379	0.331591214612379	0.331591214612379	ARS
ENSMUSG00000020893	0.00488962162789419	0.00488962162789419	0.00488962162789419	0.00488962162789419	0.00488962162789419	0.00488962162789419	0.00488962162789419	0.00488962162789419	ARS
ENSMUSG00000021180	0.0464119514088044	0.0464119514088044	0.0464119514088044	0.0464119514088044	0.0464119514088044	0.0464119514088044	0.0464119514088044	0.0464119514088044	ARS
ENSMUSG00000021250	0.168372898382042	0.168372898382042	0.168372898382042	0.168372898382042	0.168372898382042	0.168372898382042	0.168372898382042	0.168372898382042	ARS
