ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
ENSMUSG00000000001	0.126653915630667	0.126653915630667	0.126653915630667	0.126653915630667	0.126653915630667	0.126653915630667	0.126653915630667	0.126653915630667	ARS
ENSMUSG00000001175	0.0443756452229215	0.0443756452229215	0.0443756452229215	0.0443756452229215	0.0443756452229215	0.0443756452229215	0.0443756452229215	0.0443756452229215	ARS
ENSMUSG00000001986	0.894998671568545	0.894998671568545	0.894998671568545	0.894998671568545	0.894998671568545	0.894998671568545	0.894998671568545	0.894998671568545	ARS
ENSMUSG00000002771	0.0944412096112619	0.0944412096112619	0.0944412096112619	0.0944412096112619	0.0944412096112619	0.0944412096112619	0.0944412096112619	0.0944412096112619	ARS
ENSMUSG00000005034	0.170469167756957	0.170469167756957	0.170469167756957	0.170469167756957	0.170469167756957	0.170469167756957	0.170469167756957	0.170469167756957	ARS
ENSMUSG00000005469	0.605948226594775	0.605948226594775	0.605948226594775	0.605948226594775	0.605948226594775	0.605948226594775	0.605948226594775	0.605948226594775	ARS
ENSMUSG00000005580	0.530441505379643	0.530441505379643	0.530441505379643	0.530441505379643	0.530441505379643	0.530441505379643	0.530441505379643	0.530441505379643	ARS
ENSMUSG00000015968	0.605948226594775	0.605948226594775	0.605948226594775	0.605948226594775	0.605948226594775	0.605948226594775	0.605948226594775	0.605948226594775	ARS
ENSMUSG00000019370	0.605948226594775	0.605948226594775	0.605948226594775	0.605948226594775	0.605948226594775	0.605948226594775	0.605948226594775	0.605948226594775	ARS
ENSMUSG00000020431	0.533478258485896	0.533478258485896	0.533478258485896	0.533478258485896	0.533478258485896	0.533478258485896	0.533478258485896	0.533478258485896	ARS
ENSMUSG00000020524	0.802634582292581	0.802634582292581	0.802634582292581	0.802634582292581	0.802634582292581	0.802634582292581	0.802634582292581	0.802634582292581	ARS
ENSMUSG00000020654	0.717511734503913	0.717511734503913	0.717511734503913	0.717511734503913	0.717511734503913	0.717511734503913	0.717511734503913	0.717511734503913	ARS
ENSMUSG00000020734	0.605948226594775	0.605948226594775	0.605948226594775	0.605948226594775	0.605948226594775	0.605948226594775	0.605948226594775	0.605948226594775	ARS
ENSMUSG00000020866	0.533478258485896	0.533478258485896	0.533478258485896	0.533478258485896	0.533478258485896	0.533478258485896	0.533478258485896	0.533478258485896	ARS
ENSMUSG00000020893	0.0906099710695141	0.0906099710695141	0.0906099710695141	0.0906099710695141	0.0906099710695141	0.0906099710695141	0.0906099710695141	0.0906099710695141	ARS
ENSMUSG00000021180	0.0939560720860026	0.0939560720860026	0.0939560720860026	0.0939560720860026	0.0939560720860026	0.0939560720860026	0.0939560720860026	0.0939560720860026	ARS
ENSMUSG00000021250	0.980789570516688	0.980789570516688	0.980789570516688	0.980789570516688	0.980789570516688	0.980789570516688	0.980789570516688	0.980789570516688	ARS
ENSMUSG00000021313	0.0443756452229215	0.0443756452229215	0.0443756452229215	0.0443756452229215	0.0443756452229215	0.0443756452229215	0.0443756452229215	0.0443756452229215	ARS
ENSMUSG00000021536	0.211687456492019	0.211687456492019	0.211687456492019	0.211687456492019	0.211687456492019	0.211687456492019	0.211687456492019	0.211687456492019	ARS
ENSMUSG00000021820	0.142500039871459	0.142500039871459	0.142500039871459	0.142500039871459	0.142500039871459	0.142500039871459	0.142500039871459	0.142500039871459	ARS
