ID	CT22	CT28	CT34	CT40	CT46	CT52	CT58	CT64
ENSMUSG00000000001	2037.19087273136	1790.97735994281	2172.34203077946	1810.23108891791	1904.63431064124	2012.01326992102	2073.64738466866	1947.93998335798
ENSMUSG00000000003	0	0	0	0	0	0	0	0
ENSMUSG00000000028	85.0050867758409	79.3336006071357	92.4538423813877	78.0548549858284	84.6690428586117	81.0041942749819	98.1221159937851	54.7125363136659
ENSMUSG00000000037	14.6560494441105	17.0609893778786	16.8097895238887	9.62320129962268	11.7363029705006	13.0915869535324	13.9006330991195	13.0267943603966
ENSMUSG00000000049	1.46560494441105	1963.29335265939	172.946872986162	547.453229489646	16.7661471007152	2176.47633102477	0.817684299948209	158.926891196839
ENSMUSG00000000056	229.367173800329	284.918522610573	232.750931869228	193.533270581301	238.917596185191	323.198552915332	278.830346282339	279.641852269848
ENSMUSG00000000058	776.770620537856	905.512011230909	750.945020461411	877.849807443358	687.412031129323	875.499877517481	569.108272763953	767.712414306043
ENSMUSG00000000078	1160.75911597355	954.135830957863	1319.56847762526	1071.38307802466	1069.68018502563	1187.24329184847	1124.31591242879	1154.17398033114
ENSMUSG00000000085	670.514262068055	685.425248256275	711.506668116903	707.839917816691	747.770160691897	671.762055553133	771.076294851161	735.579654883731
ENSMUSG00000000088	508.564915710634	733.622543248782	462.59247709009	889.611497920675	641.305126602356	697.127005275602	550.301533865145	641.786735488875
ENSMUSG00000000093	489.512051433291	543.392511685435	497.828382053626	524.99909312386	556.636083743744	428.749472728187	649.241334158878	625.286129299039
ENSMUSG00000000094	1.46560494441105	2.5591484066818	2.58612146521364	0	3.35322942014304	1.63644836919155	5.72379009963746	0
ENSMUSG00000000103	0.732802472205525	0.426524734446966	0	0	0	0.818224184595777	0	0
ENSMUSG00000000120	90.8675065534851	98.5272136572492	237.923174799655	292.973017344068	93.890423764005	117.006058397196	730.19207985375	130.267943603967
ENSMUSG00000000125	0.732802472205525	2.13262367223483	2.26285628206194	2.13848917769393	2.51492206510728	3.27289673838311	4.90610579968925	1.73690591471955
ENSMUSG00000000126	31.5105063048376	32.4158798179694	35.8824353298393	41.7005389650316	36.0472162665376	27.0013980916606	29.4366347981355	44.2911008253486
ENSMUSG00000000127	210.314309522986	168.477270106552	184.261154396472	180.702335515137	197.002228433403	189.82801082622	187.24970468814	197.138821320669
ENSMUSG00000000131	1864.98229176306	1766.23892534489	1980.96904235365	1687.26796120051	2023.67395505632	1743.6357373736	1903.56905027943	2069.52339738835
ENSMUSG00000000134	1180.5447827231	1137.11494203561	1146.6216046391	1075.66005638005	1205.48597654142	1112.78489105026	1188.09528782475	1205.41270481537
ENSMUSG00000000142	1333.70049941406	1203.22627587489	1280.77665564706	1148.36868842164	1569.31136862694	1134.05871984975	1343.45530481491	1466.81704498066
ENSMUSG00000000148	458.001545128453	366.811271624391	422.184329196127	379.581829040673	437.596439328666	336.290139868864	470.16847247022	385.593113067741
