ID	pvalue	algorithm
ENSPANG00000000437	0.15498777935615	ARS
ENSPANG00000000546	0.478079462984604	ARS
ENSPANG00000000832	0.347397286135778	ARS
ENSPANG00000000866	0.608238425635292	ARS
ENSPANG00000004699	0.0109318605259789	ARS
ENSPANG00000005164	0.745017198046317	ARS
ENSPANG00000006538	0.0118377540370445	ARS
ENSPANG00000006688	0.0480120676647302	ARS
ENSPANG00000006849	0.59606800460562	ARS
ENSPANG00000006882	0.861252026617574	ARS
ENSPANG00000008425	0.107650585367514	ARS
ENSPANG00000008563	0.456613255974489	ARS
ENSPANG00000008968	0.209936606726288	ARS
ENSPANG00000009083	0.713950411739241	ARS
ENSPANG00000010205	0.635796341874003	ARS
ENSPANG00000012477	0.528864544537551	ARS
ENSPANG00000013724	0.0469920625421902	ARS
ENSPANG00000014909	0.412032628028606	ARS
ENSPANG00000016434	0.43156967918492	ARS
ENSPANG00000016597	0.222716907862889	ARS
ENSPANG00000017172	0.931349404036856	ARS
ENSPANG00000018115	0.806171830364077	ARS
ENSPANG00000018853	0.0341219138942918	ARS
ENSPANG00000020758	0.158275415631492	ARS
ENSPANG00000021065	0.354220807088764	ARS
ENSPANG00000021704	0.0171797787921796	ARS
ENSPANG00000024927	0.854031969918232	ARS
ENSPANG00000026255	0.00401087523448096	ARS
ENSPANG00000000437	0.253256526157693	GeneCycle
ENSPANG00000000546	0.00710122214716324	GeneCycle
ENSPANG00000000832	0.380488500044946	GeneCycle
ENSPANG00000000866	0.436694760545423	GeneCycle
ENSPANG00000004699	0.603601956226877	GeneCycle
ENSPANG00000005164	0.702665872053163	GeneCycle
ENSPANG00000006538	0.00532922647491201	GeneCycle
ENSPANG00000006688	0.778777923820754	GeneCycle
ENSPANG00000006849	0.878784397617711	GeneCycle
ENSPANG00000006882	0.0365235517091625	GeneCycle
ENSPANG00000008425	0.00897956097646743	GeneCycle
ENSPANG00000008563	0.380341592394428	GeneCycle
ENSPANG00000008968	0.446319560921813	GeneCycle
ENSPANG00000009083	0.825098459119024	GeneCycle
ENSPANG00000010205	0.68051707022332	GeneCycle
ENSPANG00000012477	0.490060766282459	GeneCycle
ENSPANG00000013724	0.0486948134259584	GeneCycle
ENSPANG00000014909	0.62989892926371	GeneCycle
ENSPANG00000016434	0.138726886791105	GeneCycle
ENSPANG00000016597	0.21662291820726	GeneCycle
ENSPANG00000017172	0.621795284933137	GeneCycle
ENSPANG00000018115	0.82636804870477	GeneCycle
ENSPANG00000018853	0.00984206020535921	GeneCycle
ENSPANG00000020758	0.0110322175592905	GeneCycle
ENSPANG00000021065	0.590536701657818	GeneCycle
ENSPANG00000021704	0.0154211498568962	GeneCycle
ENSPANG00000024927	0.767642079496592	GeneCycle
ENSPANG00000026255	0.0343908391343068	GeneCycle
ENSPANG00000000437	1	JTK
ENSPANG00000000546	0.289005180776014	JTK
ENSPANG00000000832	1	JTK
ENSPANG00000000866	1	JTK
ENSPANG00000004699	0.104994350749559	JTK
ENSPANG00000005164	1	JTK
ENSPANG00000006538	0.0321578758818342	JTK
ENSPANG00000006688	0.454435350529101	JTK
ENSPANG00000006849	1	JTK
ENSPANG00000006882	1	JTK
ENSPANG00000008425	0.0321578758818342	JTK
ENSPANG00000008563	1	JTK
ENSPANG00000008968	1	JTK
ENSPANG00000009083	1	JTK
ENSPANG00000010205	1	JTK
ENSPANG00000012477	1	JTK
ENSPANG00000013724	0.0164631558641975	JTK
ENSPANG00000014909	1	JTK
ENSPANG00000016434	0.692351603835979	JTK
ENSPANG00000016597	0.177550154320988	JTK
ENSPANG00000017172	1	JTK
ENSPANG00000018115	1	JTK
ENSPANG00000018853	0.177550154320988	JTK
ENSPANG00000020758	0.177550154320988	JTK
ENSPANG00000021065	1	JTK
ENSPANG00000021704	0.0164631558641975	JTK
ENSPANG00000024927	1	JTK
ENSPANG00000026255	0.454435350529101	JTK
ENSPANG00000000437	0.710051164027758	LS
ENSPANG00000000546	0.637203575416044	LS
ENSPANG00000000832	0.89712374336965	LS
ENSPANG00000000866	0.962186372397005	LS
ENSPANG00000004699	0.231154070060561	LS
ENSPANG00000005164	0.996266136105303	LS
ENSPANG00000006538	0.169816801083063	LS
ENSPANG00000006688	0.484186944575768	LS
ENSPANG00000006849	0.99942473680626	LS
ENSPANG00000006882	0.999340355107431	LS
ENSPANG00000008425	0.220650878525612	LS
ENSPANG00000008563	0.941500201832075	LS
ENSPANG00000008968	0.946843081922299	LS
ENSPANG00000009083	0.998354312634527	LS
ENSPANG00000010205	0.998459472986609	LS
ENSPANG00000012477	0.862497285144325	LS
ENSPANG00000013724	0.194743767424117	LS
ENSPANG00000014909	0.945339240161576	LS
ENSPANG00000016434	0.434955207209198	LS
ENSPANG00000016597	0.518844511956778	LS
ENSPANG00000017172	0.986169676346199	LS
ENSPANG00000018115	0.999970346389162	LS
ENSPANG00000018853	0.42051689375117	LS
ENSPANG00000020758	0.249340636075452	LS
ENSPANG00000021065	0.911395445187514	LS
ENSPANG00000021704	0.219072129915231	LS
ENSPANG00000024927	0.999806923817216	LS
ENSPANG00000026255	0.143503207354231	LS
ENSPANG00000000437	0.232223456316903	RAIN
ENSPANG00000000546	0.0490401298928048	RAIN
ENSPANG00000000832	0.97736418260562	RAIN
ENSPANG00000000866	0.850829632456094	RAIN
ENSPANG00000004699	0.0171978492009132	RAIN
ENSPANG00000005164	0.899361214123835	RAIN
ENSPANG00000006538	0.00173581712879111	RAIN
ENSPANG00000006688	0.00677519277989417	RAIN
ENSPANG00000006849	0.899987685538663	RAIN
ENSPANG00000006882	0.188776835082321	RAIN
ENSPANG00000008425	0.00617786834455968	RAIN
ENSPANG00000008563	0.873891119105111	RAIN
ENSPANG00000008968	0.381017749804678	RAIN
ENSPANG00000009083	0.981055652819588	RAIN
ENSPANG00000010205	0.975790334055465	RAIN
ENSPANG00000012477	0.47621254816743	RAIN
ENSPANG00000013724	0.00046594512662745	RAIN
ENSPANG00000014909	0.998748469320051	RAIN
ENSPANG00000016434	0.153664371772111	RAIN
ENSPANG00000016597	0.0585496529739127	RAIN
ENSPANG00000017172	0.993333888577876	RAIN
ENSPANG00000018115	0.906290461734516	RAIN
ENSPANG00000018853	0.0471379950869152	RAIN
ENSPANG00000020758	0.0515133512362786	RAIN
ENSPANG00000021065	0.972602422665794	RAIN
ENSPANG00000021704	0.000437660917662845	RAIN
ENSPANG00000024927	0.999936441959086	RAIN
ENSPANG00000026255	0.0601276431504868	RAIN
ENSPANG00000000437	0.107892107892	empJTK
ENSPANG00000000546	0.107892107892	empJTK
ENSPANG00000000832	0.380619380619	empJTK
ENSPANG00000000866	0.6003996004	empJTK
ENSPANG00000004699	0.00999000999001	empJTK
ENSPANG00000005164	0.6003996004	empJTK
ENSPANG00000006538	0.867132867133	empJTK
ENSPANG00000006688	0.152847152847	empJTK
ENSPANG00000006849	0.0669330669331	empJTK
ENSPANG00000006882	0.380619380619	empJTK
ENSPANG00000008425	0.20979020979	empJTK
ENSPANG00000008563	0.107892107892	empJTK
ENSPANG00000008968	0.488511488511	empJTK
ENSPANG00000009083	0.6003996004	empJTK
ENSPANG00000010205	0.924075924076	empJTK
ENSPANG00000012477	0.867132867133	empJTK
ENSPANG00000013724	0.107892107892	empJTK
ENSPANG00000014909	0.6003996004	empJTK
ENSPANG00000016434	0.380619380619	empJTK
ENSPANG00000016597	0.107892107892	empJTK
ENSPANG00000017172	0.867132867133	empJTK
ENSPANG00000018115	0.924075924076	empJTK
ENSPANG00000018853	0.152847152847	empJTK
ENSPANG00000020758	0.0669330669331	empJTK
