ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
ENSMUSG00000000001	0.0328007538882558	0.0328007538882558	0.0328007538882558	0.0328007538882558	0.0328007538882558	0.0328007538882558	0.0328007538882558	0.0328007538882558	ARS
ENSMUSG00000001175	0.0035335736397513	0.0035335736397513	0.0035335736397513	0.0035335736397513	0.0035335736397513	0.0035335736397513	0.0035335736397513	0.0035335736397513	ARS
ENSMUSG00000001986	0.143708156433779	0.143708156433779	0.143708156433779	0.143708156433779	0.143708156433779	0.143708156433779	0.143708156433779	0.143708156433779	ARS
ENSMUSG00000002771	0.31524000365904	0.31524000365904	0.31524000365904	0.31524000365904	0.31524000365904	0.31524000365904	0.31524000365904	0.31524000365904	ARS
ENSMUSG00000005034	0.119465140244951	0.119465140244951	0.119465140244951	0.119465140244951	0.119465140244951	0.119465140244951	0.119465140244951	0.119465140244951	ARS
ENSMUSG00000005469	0.710467104633549	0.710467104633549	0.710467104633549	0.710467104633549	0.710467104633549	0.710467104633549	0.710467104633549	0.710467104633549	ARS
ENSMUSG00000005580	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	ARS
ENSMUSG00000015968	0.0265354183972116	0.0265354183972116	0.0265354183972116	0.0265354183972116	0.0265354183972116	0.0265354183972116	0.0265354183972116	0.0265354183972116	ARS
ENSMUSG00000019370	0.33784609979791	0.33784609979791	0.33784609979791	0.33784609979791	0.33784609979791	0.33784609979791	0.33784609979791	0.33784609979791	ARS
ENSMUSG00000020431	0.113612845748854	0.113612845748854	0.113612845748854	0.113612845748854	0.113612845748854	0.113612845748854	0.113612845748854	0.113612845748854	ARS
ENSMUSG00000020524	0.0265354183972116	0.0265354183972116	0.0265354183972116	0.0265354183972116	0.0265354183972116	0.0265354183972116	0.0265354183972116	0.0265354183972116	ARS
ENSMUSG00000020654	0.0863683397562359	0.0863683397562359	0.0863683397562359	0.0863683397562359	0.0863683397562359	0.0863683397562359	0.0863683397562359	0.0863683397562359	ARS
ENSMUSG00000020734	0.394236299692525	0.394236299692525	0.394236299692525	0.394236299692525	0.394236299692525	0.394236299692525	0.394236299692525	0.394236299692525	ARS
ENSMUSG00000020866	0.562796878499885	0.562796878499885	0.562796878499885	0.562796878499885	0.562796878499885	0.562796878499885	0.562796878499885	0.562796878499885	ARS
ENSMUSG00000020893	0.000121570766131285	0.000121570766131285	0.000121570766131285	0.000121570766131285	0.000121570766131285	0.000121570766131285	0.000121570766131285	0.000121570766131285	ARS
ENSMUSG00000021180	0.143708156433779	0.143708156433779	0.143708156433779	0.143708156433779	0.143708156433779	0.143708156433779	0.143708156433779	0.143708156433779	ARS
ENSMUSG00000021250	0.593816240846891	0.593816240846891	0.593816240846891	0.593816240846891	0.593816240846891	0.593816240846891	0.593816240846891	0.593816240846891	ARS
ENSMUSG00000021313	0.212358533970848	0.212358533970848	0.212358533970848	0.212358533970848	0.212358533970848	0.212358533970848	0.212358533970848	0.212358533970848	ARS
ENSMUSG00000021536	0.980521389804134	0.980521389804134	0.980521389804134	0.980521389804134	0.980521389804134	0.980521389804134	0.980521389804134	0.980521389804134	ARS
ENSMUSG00000021820	0.0935053160216575	0.0935053160216575	0.0935053160216575	0.0935053160216575	0.0935053160216575	0.0935053160216575	0.0935053160216575	0.0935053160216575	ARS
ENSMUSG00000021933	0.430924580172921	0.430924580172921	0.430924580172921	0.430924580172921	0.430924580172921	0.430924580172921	0.430924580172921	0.430924580172921	ARS
ENSMUSG00000022220	0.00205214327782532	0.00205214327782532	0.00205214327782532	0.00205214327782532	0.00205214327782532	0.00205214327782532	0.00205214327782532	0.00205214327782532	ARS
ENSMUSG00000022376	0.343718074543434	0.343718074543434	0.343718074543434	0.343718074543434	0.343718074543434	0.343718074543434	0.343718074543434	0.343718074543434	ARS
ENSMUSG00000022416	0.231939948786415	0.231939948786415	0.231939948786415	0.231939948786415	0.231939948786415	0.231939948786415	0.231939948786415	0.231939948786415	ARS
ENSMUSG00000022840	0.0949629450550609	0.0949629450550609	0.0949629450550609	0.0949629450550609	0.0949629450550609	0.0949629450550609	0.0949629450550609	0.0949629450550609	ARS
ENSMUSG00000022994	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	ARS
ENSMUSG00000023439	0.531530184250699	0.531530184250699	0.531530184250699	0.531530184250699	0.531530184250699	0.531530184250699	0.531530184250699	0.531530184250699	ARS
ENSMUSG00000024112	0.756553444694132	0.756553444694132	0.756553444694132	0.756553444694132	0.756553444694132	0.756553444694132	0.756553444694132	0.756553444694132	ARS
ENSMUSG00000024256	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	ARS
ENSMUSG00000024617	0.0949629450550609	0.0949629450550609	0.0949629450550609	0.0949629450550609	0.0949629450550609	0.0949629450550609	0.0949629450550609	0.0949629450550609	ARS
ENSMUSG00000024639	0.0416394436509309	0.0416394436509309	0.0416394436509309	0.0416394436509309	0.0416394436509309	0.0416394436509309	0.0416394436509309	0.0416394436509309	ARS
ENSMUSG00000024960	0.825723687663199	0.825723687663199	0.825723687663199	0.825723687663199	0.825723687663199	0.825723687663199	0.825723687663199	0.825723687663199	ARS
ENSMUSG00000025739	0.267191927695872	0.267191927695872	0.267191927695872	0.267191927695872	0.267191927695872	0.267191927695872	0.267191927695872	0.267191927695872	ARS
ENSMUSG00000025892	0.0807489823145032	0.0807489823145032	0.0807489823145032	0.0807489823145032	0.0807489823145032	0.0807489823145032	0.0807489823145032	0.0807489823145032	ARS
ENSMUSG00000025958	0.0100271091028241	0.0100271091028241	0.0100271091028241	0.0100271091028241	0.0100271091028241	0.0100271091028241	0.0100271091028241	0.0100271091028241	ARS
ENSMUSG00000026567	0.923070751606313	0.923070751606313	0.923070751606313	0.923070751606313	0.923070751606313	0.923070751606313	0.923070751606313	0.923070751606313	ARS
ENSMUSG00000026824	0.680300895057935	0.680300895057935	0.680300895057935	0.680300895057935	0.680300895057935	0.680300895057935	0.680300895057935	0.680300895057935	ARS
ENSMUSG00000026959	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	ARS
ENSMUSG00000027523	0.227053196961756	0.227053196961756	0.227053196961756	0.227053196961756	0.227053196961756	0.227053196961756	0.227053196961756	0.227053196961756	ARS
ENSMUSG00000027669	0.227053196961756	0.227053196961756	0.227053196961756	0.227053196961756	0.227053196961756	0.227053196961756	0.227053196961756	0.227053196961756	ARS
ENSMUSG00000028957	4.05247209789295e-07	4.05247209789295e-07	4.05247209789295e-07	4.05247209789295e-07	4.05247209789295e-07	4.05247209789295e-07	4.05247209789295e-07	4.05247209789295e-07	ARS
ENSMUSG00000029064	0.469980921537276	0.469980921537276	0.469980921537276	0.469980921537276	0.469980921537276	0.469980921537276	0.469980921537276	0.469980921537276	ARS
ENSMUSG00000029334	0.562796878499885	0.562796878499885	0.562796878499885	0.562796878499885	0.562796878499885	0.562796878499885	0.562796878499885	0.562796878499885	ARS
ENSMUSG00000029361	0.965413791384395	0.965413791384395	0.965413791384395	0.965413791384395	0.965413791384395	0.965413791384395	0.965413791384395	0.965413791384395	ARS
ENSMUSG00000029663	0.231939948786415	0.231939948786415	0.231939948786415	0.231939948786415	0.231939948786415	0.231939948786415	0.231939948786415	0.231939948786415	ARS
ENSMUSG00000029713	4.4289187163815e-05	4.4289187163815e-05	4.4289187163815e-05	4.4289187163815e-05	4.4289187163815e-05	4.4289187163815e-05	4.4289187163815e-05	4.4289187163815e-05	ARS
ENSMUSG00000029778	0.0115811359845788	0.0115811359845788	0.0115811359845788	0.0115811359845788	0.0115811359845788	0.0115811359845788	0.0115811359845788	0.0115811359845788	ARS
ENSMUSG00000030102	0.0416394436509309	0.0416394436509309	0.0416394436509309	0.0416394436509309	0.0416394436509309	0.0416394436509309	0.0416394436509309	0.0416394436509309	ARS
ENSMUSG00000030209	0.139270102119894	0.139270102119894	0.139270102119894	0.139270102119894	0.139270102119894	0.139270102119894	0.139270102119894	0.139270102119894	ARS
ENSMUSG00000030592	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	0.35310540314923	ARS
