ID	pvalue	algorithm
ENSMUSG00000000001	0.715630369364016	ARS
ENSMUSG00000001175	0.672789418449426	ARS
ENSMUSG00000001986	0.630423242803103	ARS
ENSMUSG00000002771	0.870484101125735	ARS
ENSMUSG00000005034	0.450423177402568	ARS
ENSMUSG00000005469	0.870484101125735	ARS
ENSMUSG00000005580	0.371250212420129	ARS
ENSMUSG00000015968	0.0800558371362146	ARS
ENSMUSG00000019370	0.0322792659451269	ARS
ENSMUSG00000020431	0.672789418449426	ARS
ENSMUSG00000020524	0.426224062744702	ARS
ENSMUSG00000020654	0.334178221953717	ARS
ENSMUSG00000020734	0.371250212420129	ARS
ENSMUSG00000020866	0.368857266858603	ARS
ENSMUSG00000020893	0.0930058665432546	ARS
ENSMUSG00000021180	0.544982761958921	ARS
ENSMUSG00000021250	0.544982761958921	ARS
ENSMUSG00000021313	0.909374252089258	ARS
ENSMUSG00000021536	0.672789418449426	ARS
ENSMUSG00000021820	0.855549329170561	ARS
ENSMUSG00000021933	0.675266977043834	ARS
ENSMUSG00000022220	0.218633050250154	ARS
ENSMUSG00000022376	0.355101550351604	ARS
ENSMUSG00000022416	0.450423177402568	ARS
ENSMUSG00000022840	0.787483794141466	ARS
ENSMUSG00000022994	0.104064212149404	ARS
ENSMUSG00000023439	0.684790069024786	ARS
ENSMUSG00000024112	0.962344339660978	ARS
ENSMUSG00000024256	0.510892256811447	ARS
ENSMUSG00000024617	0.870484101125735	ARS
ENSMUSG00000024639	0.510892256811447	ARS
ENSMUSG00000024960	0.660800856406463	ARS
ENSMUSG00000025739	0.512063036517756	ARS
ENSMUSG00000025892	0.450423177402568	ARS
ENSMUSG00000025958	0.346689017619987	ARS
ENSMUSG00000026567	0.53372441274746	ARS
ENSMUSG00000026824	0.89588742987528	ARS
ENSMUSG00000026959	0.544982761958921	ARS
ENSMUSG00000027523	0.675266977043834	ARS
ENSMUSG00000027669	0.850033885814496	ARS
ENSMUSG00000028957	0.0800558371362146	ARS
ENSMUSG00000029064	0.698325685707065	ARS
ENSMUSG00000029334	0.450423177402568	ARS
ENSMUSG00000029361	0.932107469365937	ARS
ENSMUSG00000029713	0.0930058665432546	ARS
ENSMUSG00000029778	0.0322792659451269	ARS
ENSMUSG00000030102	0.192802846249942	ARS
ENSMUSG00000030209	0.672789418449426	ARS
ENSMUSG00000030592	0.845233499871238	ARS
ENSMUSG00000031659	0.368857266858603	ARS
ENSMUSG00000031748	0.435880165293442	ARS
ENSMUSG00000032034	0.997521893162431	ARS
ENSMUSG00000032192	0.544982761958921	ARS
ENSMUSG00000032246	0.480484891379255	ARS
ENSMUSG00000032562	0.672789418449426	ARS
ENSMUSG00000032766	0.784317105605708	ARS
ENSMUSG00000033981	0.53372441274746	ARS
ENSMUSG00000036402	0.289347924077062	ARS
ENSMUSG00000036438	0.346689017619987	ARS
ENSMUSG00000038026	0.450423177402568	ARS
ENSMUSG00000038473	0.447868835018957	ARS
ENSMUSG00000038607	0.287948636439846	ARS
ENSMUSG00000038811	0.450423177402568	ARS
ENSMUSG00000039943	0.686207583012353	ARS
ENSMUSG00000040061	0.450423177402568	ARS
ENSMUSG00000041624	0.72662134806985	ARS
ENSMUSG00000042644	0.0322792659451269	ARS
ENSMUSG00000048240	0.450423177402568	ARS
ENSMUSG00000049892	0.346689017619987	ARS
ENSMUSG00000050965	0.510892256811447	ARS
ENSMUSG00000051177	0.368857266858603	ARS
ENSMUSG00000051331	0.0930058665432546	ARS
ENSMUSG00000052889	0.797581756816784	ARS
ENSMUSG00000052920	0.189984664732334	ARS
ENSMUSG00000053819	0.139814082100811	ARS
ENSMUSG00000055866	0.215352335402348	ARS
ENSMUSG00000057378	0.192802846249942	ARS
ENSMUSG00000057614	0.641112816331796	ARS
ENSMUSG00000057897	0.297871935057325	ARS
ENSMUSG00000063065	0.686207583012353	ARS
ENSMUSG00000063130	0.630423242803103	ARS
ENSMUSG00000063358	0.566815475015463	ARS
ENSMUSG00000063594	0.0800558371362146	ARS
ENSMUSG00000068523	0.371250212420129	ARS
ENSMUSG00000078816	0.0837965417496543	ARS
ENSMUSG00000000001	0.755841504170498	GeneCycle
ENSMUSG00000001175	0.842377315531615	GeneCycle
ENSMUSG00000001986	0.822161567912598	GeneCycle
ENSMUSG00000002771	0.755841504170498	GeneCycle
ENSMUSG00000005034	0.755841504170498	GeneCycle
ENSMUSG00000005469	0.893282383456376	GeneCycle
ENSMUSG00000005580	0.755841504170498	GeneCycle
ENSMUSG00000015968	0.625144743138448	GeneCycle
ENSMUSG00000019370	0.755841504170498	GeneCycle
ENSMUSG00000020431	0.842377315531615	GeneCycle
ENSMUSG00000020524	0.842377315531615	GeneCycle
ENSMUSG00000020654	0.755841504170498	GeneCycle
ENSMUSG00000020734	0.842377315531615	GeneCycle
ENSMUSG00000020866	0.755841504170498	GeneCycle
ENSMUSG00000020893	0.755841504170498	GeneCycle
ENSMUSG00000021180	0.755841504170498	GeneCycle
ENSMUSG00000021250	0.940588218197034	GeneCycle
ENSMUSG00000021313	0.842377315531615	GeneCycle
ENSMUSG00000021536	0.755841504170498	GeneCycle
ENSMUSG00000021820	0.893282383456376	GeneCycle
ENSMUSG00000021933	0.755841504170498	GeneCycle
ENSMUSG00000022220	0.625144743138448	GeneCycle
ENSMUSG00000022376	0.755841504170498	GeneCycle
ENSMUSG00000022416	0.755841504170498	GeneCycle
ENSMUSG00000022840	0.813457338819914	GeneCycle
ENSMUSG00000022994	0.625144743138448	GeneCycle
ENSMUSG00000023439	0.755841504170498	GeneCycle
ENSMUSG00000024112	0.842377315531615	GeneCycle
