ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
ENSMUSG00000000001	0.463807327277311	0.463807327277311	0.463807327277311	0.463807327277311	0.463807327277311	0.463807327277311	0.463807327277311	0.463807327277311	ARS
ENSMUSG00000001175	0.00107573221059654	0.00107573221059654	0.00107573221059654	0.00107573221059654	0.00107573221059654	0.00107573221059654	0.00107573221059654	0.00107573221059654	ARS
ENSMUSG00000001986	0.0346132848316854	0.0346132848316854	0.0346132848316854	0.0346132848316854	0.0346132848316854	0.0346132848316854	0.0346132848316854	0.0346132848316854	ARS
ENSMUSG00000002771	0.685759832164293	0.685759832164293	0.685759832164293	0.685759832164293	0.685759832164293	0.685759832164293	0.685759832164293	0.685759832164293	ARS
ENSMUSG00000005034	0.00415265677050392	0.00415265677050392	0.00415265677050392	0.00415265677050392	0.00415265677050392	0.00415265677050392	0.00415265677050392	0.00415265677050392	ARS
ENSMUSG00000005469	0.000125689961766873	0.000125689961766873	0.000125689961766873	0.000125689961766873	0.000125689961766873	0.000125689961766873	0.000125689961766873	0.000125689961766873	ARS
ENSMUSG00000005580	0.000305946321921269	0.000305946321921269	0.000305946321921269	0.000305946321921269	0.000305946321921269	0.000305946321921269	0.000305946321921269	0.000305946321921269	ARS
ENSMUSG00000015968	0.491899948078562	0.491899948078562	0.491899948078562	0.491899948078562	0.491899948078562	0.491899948078562	0.491899948078562	0.491899948078562	ARS
ENSMUSG00000019370	0.0508764273524918	0.0508764273524918	0.0508764273524918	0.0508764273524918	0.0508764273524918	0.0508764273524918	0.0508764273524918	0.0508764273524918	ARS
ENSMUSG00000020431	0.756194881639674	0.756194881639674	0.756194881639674	0.756194881639674	0.756194881639674	0.756194881639674	0.756194881639674	0.756194881639674	ARS
ENSMUSG00000020524	0.535896784505836	0.535896784505836	0.535896784505836	0.535896784505836	0.535896784505836	0.535896784505836	0.535896784505836	0.535896784505836	ARS
ENSMUSG00000020654	0.208529312984454	0.208529312984454	0.208529312984454	0.208529312984454	0.208529312984454	0.208529312984454	0.208529312984454	0.208529312984454	ARS
ENSMUSG00000020734	0.340875118896861	0.340875118896861	0.340875118896861	0.340875118896861	0.340875118896861	0.340875118896861	0.340875118896861	0.340875118896861	ARS
ENSMUSG00000020866	0.0183302495709695	0.0183302495709695	0.0183302495709695	0.0183302495709695	0.0183302495709695	0.0183302495709695	0.0183302495709695	0.0183302495709695	ARS
ENSMUSG00000020893	3.33467240301033e-05	3.33467240301033e-05	3.33467240301033e-05	3.33467240301033e-05	3.33467240301033e-05	3.33467240301033e-05	3.33467240301033e-05	3.33467240301033e-05	ARS
ENSMUSG00000021180	0.344058404864724	0.344058404864724	0.344058404864724	0.344058404864724	0.344058404864724	0.344058404864724	0.344058404864724	0.344058404864724	ARS
ENSMUSG00000021250	0.950151109956522	0.950151109956522	0.950151109956522	0.950151109956522	0.950151109956522	0.950151109956522	0.950151109956522	0.950151109956522	ARS
ENSMUSG00000021313	0.00531435768637767	0.00531435768637767	0.00531435768637767	0.00531435768637767	0.00531435768637767	0.00531435768637767	0.00531435768637767	0.00531435768637767	ARS
ENSMUSG00000021536	0.143757683925377	0.143757683925377	0.143757683925377	0.143757683925377	0.143757683925377	0.143757683925377	0.143757683925377	0.143757683925377	ARS
ENSMUSG00000021820	0.000705662588421196	0.000705662588421196	0.000705662588421196	0.000705662588421196	0.000705662588421196	0.000705662588421196	0.000705662588421196	0.000705662588421196	ARS
