ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
ENSMUSG00000000001	0.139885023552978	0.139885023552978	0.139885023552978	0.139885023552978	0.139885023552978	0.139885023552978	0.139885023552978	0.139885023552978	ARS
ENSMUSG00000001175	0.361437148065153	0.361437148065153	0.361437148065153	0.361437148065153	0.361437148065153	0.361437148065153	0.361437148065153	0.361437148065153	ARS
ENSMUSG00000001986	0.314237474949755	0.314237474949755	0.314237474949755	0.314237474949755	0.314237474949755	0.314237474949755	0.314237474949755	0.314237474949755	ARS
ENSMUSG00000002771	0.419930106221263	0.419930106221263	0.419930106221263	0.419930106221263	0.419930106221263	0.419930106221263	0.419930106221263	0.419930106221263	ARS
ENSMUSG00000005034	0.349172560258975	0.349172560258975	0.349172560258975	0.349172560258975	0.349172560258975	0.349172560258975	0.349172560258975	0.349172560258975	ARS
ENSMUSG00000005469	0.5129830365197	0.5129830365197	0.5129830365197	0.5129830365197	0.5129830365197	0.5129830365197	0.5129830365197	0.5129830365197	ARS
ENSMUSG00000005580	0.938920409119098	0.938920409119098	0.938920409119098	0.938920409119098	0.938920409119098	0.938920409119098	0.938920409119098	0.938920409119098	ARS
ENSMUSG00000015968	0.361437148065153	0.361437148065153	0.361437148065153	0.361437148065153	0.361437148065153	0.361437148065153	0.361437148065153	0.361437148065153	ARS
ENSMUSG00000019370	0.314237474949755	0.314237474949755	0.314237474949755	0.314237474949755	0.314237474949755	0.314237474949755	0.314237474949755	0.314237474949755	ARS
ENSMUSG00000020431	0.476442864496962	0.476442864496962	0.476442864496962	0.476442864496962	0.476442864496962	0.476442864496962	0.476442864496962	0.476442864496962	ARS
ENSMUSG00000020524	0.361437148065153	0.361437148065153	0.361437148065153	0.361437148065153	0.361437148065153	0.361437148065153	0.361437148065153	0.361437148065153	ARS
ENSMUSG00000020654	0.34527717797974	0.34527717797974	0.34527717797974	0.34527717797974	0.34527717797974	0.34527717797974	0.34527717797974	0.34527717797974	ARS
ENSMUSG00000020734	0.297666150009877	0.297666150009877	0.297666150009877	0.297666150009877	0.297666150009877	0.297666150009877	0.297666150009877	0.297666150009877	ARS
ENSMUSG00000020866	0.371831142327681	0.371831142327681	0.371831142327681	0.371831142327681	0.371831142327681	0.371831142327681	0.371831142327681	0.371831142327681	ARS
ENSMUSG00000020893	0.0501425782367897	0.0501425782367897	0.0501425782367897	0.0501425782367897	0.0501425782367897	0.0501425782367897	0.0501425782367897	0.0501425782367897	ARS
ENSMUSG00000021180	0.573851265037161	0.573851265037161	0.573851265037161	0.573851265037161	0.573851265037161	0.573851265037161	0.573851265037161	0.573851265037161	ARS
ENSMUSG00000021250	0.671433460273132	0.671433460273132	0.671433460273132	0.671433460273132	0.671433460273132	0.671433460273132	0.671433460273132	0.671433460273132	ARS
ENSMUSG00000021313	0.349172560258975	0.349172560258975	0.349172560258975	0.349172560258975	0.349172560258975	0.349172560258975	0.349172560258975	0.349172560258975	ARS
