ID	CT22	CT28	CT34	CT40	CT46	CT52	CT58	CT64
ENSMUSG00000000001	1101.21079939328	1136.87535744303	1043.00001438203	925.971175491747	1104.78972258768	915.829285837571	897.082611186684	1006.2336588527
ENSMUSG00000001175	7880.73203364687	7066.86187818104	7618.71795773941	6818.62970508568	7648.74187010125	6259.48263323179	6853.78453045696	7019.1104183339
ENSMUSG00000001986	86.1282189469603	92.1036500710799	67.7103629811057	73.1693844394024	74.5090743140532	88.1617272286167	74.2982530737438	87.5899772678184
ENSMUSG00000002771	54.4892813746075	54.8900540827648	66.4082406160845	35.323151108677	53.954846917073	55.2655603522672	55.035743017588	67.9698223598271
ENSMUSG00000005034	2187.48098937739	1936.03733129209	1648.48691411692	2227.8816020687	1998.89861435632	2165.88362713885	1989.54211008581	2203.76382805831
ENSMUSG00000005469	4886.45813617448	4513.07885348291	3563.9089130632	5466.25763406777	4145.53073812844	5219.96375993914	4771.59891962488	4627.55367901338
ENSMUSG00000005580	152.921531599705	273.519930514116	244.799004623998	290.154455535561	233.80433664065	439.49278946803	370.574002985092	348.958469434989
ENSMUSG00000015968	135.344344059509	202.814098136317	210.943823133445	94.6155833268134	147.733509415795	192.113614557881	215.55666015222	126.830287083801
ENSMUSG00000019370	2679.64224050288	2465.40073422587	2169.33586012543	2693.39027203662	3095.98050167014	2640.90427683334	2500.45725776575	3050.93408819265
ENSMUSG00000020431	130.95004717446	135.82962535735	117.191012851914	56.769349996088	21.8388666092915	69.739873777861	36.6904953450587	53.9554259969761
ENSMUSG00000020524	37.7909532114213	38.143935888023	69.012485346127	39.1077744417495	56.5241253416955	63.1606404025911	37.6077577286851	38.5395899978401
ENSMUSG00000020654	984.322502250975	1324.80401718402	1709.68666527292	1849.41926876145	1527.43602343809	1727.70668434588	2389.46850934695	1265.49999156544
ENSMUSG00000020734	2.6365781310294	3.72135959883151	10.4169789201701	2.52308222204836	1.28463921231126	1.31584667505398	2.7517871508794	2.80287927257019
ENSMUSG00000020866	96.6745314710779	96.7553495696192	92.4506879165097	89.5694188827167	127.179282018815	113.162814054642	68.794678771985	124.027407811231
ENSMUSG00000020893	923.681205237299	681.939146485874	3356.87145702482	1392.74138657069	991.741471904294	1954.03231245516	3697.48466839829	967.694068854858
ENSMUSG00000021180	231.140016153577	249.331093121711	153.650439072509	196.800413319772	192.695881846689	230.273168134447	214.639397768593	189.89507071663
ENSMUSG00000021250	200.379937958234	682.869486385582	121.097379946978	108.492535548079	80.9322703756095	88.1617272286167	130.251258474958	67.2691025416845
ENSMUSG00000021313	2946.81549111386	2246.77085779452	1410.19852131803	1520.15703878414	720.682598106618	1053.99318671824	649.421767607538	717.537093777968
ENSMUSG00000021536	21.0926250482352	18.6067979941575	71.6167300761695	30.2769866645803	32.1159803077815	26.3169335010796	29.3523962760469	119.823088902376
ENSMUSG00000021820	1189.97559647127	1491.33485923173	1367.22848327233	1265.32573435725	1527.43602343809	1300.05651495333	1392.40429834498	1394.43243810367
ENSMUSG00000021933	2.6365781310294	0.930339899707877	0	0	0	1.31584667505398	0	0.700719818142547
ENSMUSG00000022220	752.303626720388	976.856894693271	1441.44945807854	656.001377732573	849.146519337744	900.039125736923	1031.92018157977	594.911125603023
ENSMUSG00000022376	2.6365781310294	5.58203939824726	6.51061182510632	5.04616444409671	1.28463921231126	1.31584667505398	2.7517871508794	3.50359909071274
ENSMUSG00000022416	4.39429688504899	2.79101969912363	6.51061182510632	7.56924666614507	3.85391763693379	3.94754002516194	2.7517871508794	13.3136765447084
ENSMUSG00000022840	4766.93326090115	3951.15355405935	5558.76037627577	5010.84129298804	7073.22350298581	4277.81754060049	6729.03684628376	6044.40915129761
ENSMUSG00000022994	3414.36867968307	4748.45484810901	4773.58059016795	4520.10180079963	4109.56084018373	5058.1146189075	4962.38949541918	3766.36902251619
ENSMUSG00000023439	14.0617500321568	2.79101969912363	27.3445696654465	5.04616444409671	3.85391763693379	6.57923337526991	1.83452476725293	3.50359909071274
ENSMUSG00000024112	407.790750932547	299.569447705937	260.424473004253	175.354214432361	91.2093840740996	180.270994482395	84.3881392936349	100.903653812527
ENSMUSG00000024256	0	0	1.30212236502126	0	0	0	0	0
ENSMUSG00000024617	141.496359698578	107.919428366114	186.203498198041	69.3847611063298	20.5542273969802	121.057894104966	52.2839558667086	193.398669807343
ENSMUSG00000024639	1034.41748674053	1015.00083058129	938.830225180331	1078.61764992567	1016.14961693821	1090.83689361975	978.71896332944	1145.67690266306
ENSMUSG00000024960	1703.22947264499	1935.10699139238	1888.07742928083	2331.32797317268	2350.88975852961	2113.24976013669	2126.21420524615	2310.27324041598
ENSMUSG00000025739	1.7577187540196	0.930339899707877	11.7191012851914	0	0	0	0	0
ENSMUSG00000025892	72.9453282918133	61.4024333807199	79.4294642662971	70.646302217354	66.8012390401856	59.2131003774291	69.7119411556115	97.4000547218141
ENSMUSG00000025958	968.503033464798	858.703727430371	947.94508173548	900.740353271263	904.386005467128	805.298165133036	827.370670031073	902.527125767601
ENSMUSG00000026567	9.66745314710779	13.9550984956182	7.81273419012758	13.876952221266	12.8463921231126	14.4743134255938	9.17262383626467	15.415835999136
ENSMUSG00000026824	2221.75650508077	1411.32562785685	872.421984564247	870.463366606683	286.474544345411	639.501484076235	278.847764622446	365.77574507041
ENSMUSG00000026959	9.66745314710779	1.86067979941575	28.6466920304678	1.26154111102418	0	1.31584667505398	0.917262383626467	1.40143963628509
ENSMUSG00000027523	50570.4474125208	40618.6400212459	43640.6310636877	57218.4586316126	45440.2582178739	45534.874190243	49309.273956608	41402.0304549524
ENSMUSG00000027669	997.505392906122	1147.10909633981	998.727853971309	1030.67908770675	1149.75209501858	831.615098634116	1072.27972645934	1109.9401919378
ENSMUSG00000028957	421.852500964703	643.795210597851	2863.36708068176	2060.09663430248	449.623724308942	1188.20954757374	3094.8432823557	1900.35214680259
ENSMUSG00000029064	5055.19913656036	4674.02765613238	4638.15986420574	5008.31821076599	4660.67106226526	4587.04150923818	4668.86553265871	4312.93048066738
ENSMUSG00000029334	9.66745314710779	4.65169949853939	23.4382025703827	16.4000344433143	3.85391763693379	19.7377001258097	11.0071486035176	9.81007745399566
ENSMUSG00000029361	68.5510314067643	68.8451525783829	98.961299741616	44.1539388858462	33.4006195200928	85.5300338785088	51.3666934830821	141.545403264795
ENSMUSG00000029713	2887.05305347719	3007.78889575557	3703.23600612047	3315.33003977154	3376.031849954	3700.16085025179	3771.78292147203	3272.3615507257
ENSMUSG00000029778	157.315828484754	213.047837033104	214.850190228509	142.554145545732	129.748560443437	230.273168134447	178.866164807161	114.918050175378
ENSMUSG00000030102	2220.87764570376	2212.34828150533	2155.01251411019	2727.45188203427	2471.64584448687	2327.73276817049	2102.36538327186	2467.93519949805
ENSMUSG00000030209	0	0	0	0	0	1.31584667505398	0	0.700719818142547
ENSMUSG00000030592	8.78859377009799	38.143935888023	1664.11238249718	1.26154111102418	7.70783527386757	897.407432386815	488.900850472907	2980.16138656025
ENSMUSG00000031659	848.099298814456	1056.86612606815	1235.71412440518	1156.83319880917	1093.22796967688	953.988839414136	1338.28581771101	1195.42800975119
ENSMUSG00000031748	1272.58837791019	911.73310171372	787.784030837865	1159.35628103122	805.468786119161	918.460979187679	756.741466491835	984.511344490279
ENSMUSG00000032034	533.467641844948	461.448590255107	256.518105909189	287.631373313513	56.5241253416955	175.007607782179	65.1256292374791	98.8014943580992
ENSMUSG00000032192	460.522313553135	452.145191258028	472.670418502719	398.64699108364	359.698979447153	409.228315941788	409.099023097404	420.431890885528
ENSMUSG00000032246	66.7933126527447	54.8900540827648	37.7615485856167	41.6308566637979	56.5241253416955	51.3180203271053	54.1184806339615	51.152546724406
ENSMUSG00000032562	4595.55568238424	4300.03101644981	4623.83651819051	4352.31683303342	5147.54932373123	4846.26330422381	4908.27101478522	5032.56973389978
ENSMUSG00000032766	725.058986033084	732.177501070099	781.273419012758	500.831821076599	670.581668826479	538.181290097078	476.059177102136	444.256364702375
ENSMUSG00000033981	6.15201563906859	0	28.6466920304678	0	0	1.31584667505398	1.83452476725293	0
ENSMUSG00000036402	2216.48334881871	2344.45654726385	1833.38828994994	2182.46612207183	2314.91986058489	2386.94586854792	2192.25709686726	2562.5323749473
ENSMUSG00000036438	4264.22569725154	3443.18796881885	3660.26596807477	3654.68459863704	3572.58164943762	3240.93036065796	3656.2078611351	4210.62538721857
ENSMUSG00000038026	0.878859377009799	0	5.20848946008505	0	0	0	0.917262383626467	0
ENSMUSG00000038473	22.8503438022548	40.9349555871466	24.740324935404	25.2308222204836	21.8388666092915	53.9497136772132	28.4351338924205	35.7367107252699
ENSMUSG00000038607	5.27315626205879	15.8157782950339	16.9275907452764	8.83078777716925	20.5542273969802	21.0535468008637	20.1797724397823	24.5251936349892
ENSMUSG00000038811	1046.72151801867	1015.00083058129	817.732845233354	907.048058826384	876.123942796281	994.78008634081	860.392115841626	719.639253232396
ENSMUSG00000039943	3453.0384922715	3389.2282546358	3545.6791999529	3370.8378486566	3712.60732357955	2947.49655212092	3704.8227674673	3640.23945525053
ENSMUSG00000040061	26.365781310294	40.0046156874387	14.3233460152339	21.446198887411	25.6927842462252	42.1070936017274	29.3523962760469	36.4374305434125
ENSMUSG00000041624	26.365781310294	7.44271919766302	7.81273419012758	15.1384933322901	10.2771136984901	11.8426200754858	13.758935754397	7.00719818142547
ENSMUSG00000042644	215.320547367401	326.549304797465	475.274663232761	273.754421092247	247.935367976074	410.544162616842	376.994839670478	277.485047984449
ENSMUSG00000048240	253.990359955832	233.515314826677	225.267169148679	281.323667758392	310.882689379325	371.068762365223	279.765027006072	311.820319073434
ENSMUSG00000049892	905.225158320093	971.274855295024	1235.71412440518	1293.07963879978	1156.17529108014	584.235923723968	1312.60247096947	1439.27850646479
ENSMUSG00000050965	442.945126012939	358.180861387533	328.134835985358	315.385277756045	340.429391262484	352.646908914467	273.344190320687	467.380118701079
ENSMUSG00000051177	376.151813360194	355.389841688409	341.156059635571	388.554662195447	467.608673281299	276.327801761336	329.297195721902	371.38150361555
ENSMUSG00000051331	358.574625819998	415.861935169421	450.534338297357	321.692983311166	286.474544345411	425.018476042436	368.73947821784	315.323918164146
ENSMUSG00000052889	32.5177969493626	28.8405368909442	18.2297131102977	25.2308222204836	17.9849489723577	27.6327801761336	20.1797724397823	35.7367107252699
ENSMUSG00000052920	16.6983281631862	26.9798570915284	20.8339578403402	13.876952221266	15.4156705477351	34.2120135514035	17.4279852889029	16.8172756354211
ENSMUSG00000053819	1737.50498834837	1610.41836639434	1428.42823442833	1396.52600990377	1599.37581932752	1502.69690291165	1258.48399033551	1339.07557247041
ENSMUSG00000055866	963.229877202739	450.284511458613	4013.14112899553	2795.57510202958	1450.35767069941	946.093759363812	4034.1199631892	2406.97257531965
ENSMUSG00000057378	16.6983281631862	26.0495171918206	16.9275907452764	15.1384933322901	15.4156705477351	19.7377001258097	6.42083668538527	11.9122369084233
ENSMUSG00000057614	1255.01119036999	1053.14476646932	1026.07242363676	862.894119940538	1021.28817378745	1081.62596689437	1061.27257785582	887.812009586607
ENSMUSG00000057897	297.054469429312	352.598821989286	287.769042669699	143.815686656756	304.459493317769	448.703716193408	188.038788643426	368.57862434298
ENSMUSG00000063065	2131.23398924876	1908.12713430086	2311.26719791274	2084.06591541194	2041.29170836259	2497.47698925246	2382.13041027793	2313.77683950669
ENSMUSG00000063130	14.9406094091666	7.44271919766302	16.9275907452764	6.30770555512089	7.70783527386757	7.89508005032389	27.517871508794	11.2115170902808
ENSMUSG00000063358	2316.67331779783	1988.13636567573	2130.27218917479	2316.18947984039	2001.46789278095	2259.30874106769	2142.72492815143	2392.9581789568
ENSMUSG00000063594	53.6104219975977	51.1686944839333	37.7615485856167	64.3385966622331	91.2093840740996	59.2131003774291	52.2839558667086	93.8964556311013
ENSMUSG00000068523	473.705204208282	450.284511458613	714.865178396674	542.462677740397	436.777332185829	501.337583195567	522.839558667086	551.466496878185
ENSMUSG00000078816	137.102062813529	240.95803402434	244.799004623998	111.015617770128	164.433819175842	193.429461232935	215.55666015222	117.020209629805
