ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
ENSMUSG00000000001	0.260524578733488	0.260524578733488	0.260524578733488	0.260524578733488	0.260524578733488	0.260524578733488	0.260524578733488	0.260524578733488	ARS
ENSMUSG00000001175	0.480124954417366	0.480124954417366	0.480124954417366	0.480124954417366	0.480124954417366	0.480124954417366	0.480124954417366	0.480124954417366	ARS
ENSMUSG00000001986	0.14681881508163	0.14681881508163	0.14681881508163	0.14681881508163	0.14681881508163	0.14681881508163	0.14681881508163	0.14681881508163	ARS
ENSMUSG00000002771	0.624369323726665	0.624369323726665	0.624369323726665	0.624369323726665	0.624369323726665	0.624369323726665	0.624369323726665	0.624369323726665	ARS
ENSMUSG00000005034	0.021350689201838	0.021350689201838	0.021350689201838	0.021350689201838	0.021350689201838	0.021350689201838	0.021350689201838	0.021350689201838	ARS
ENSMUSG00000005469	0.222343042918939	0.222343042918939	0.222343042918939	0.222343042918939	0.222343042918939	0.222343042918939	0.222343042918939	0.222343042918939	ARS
ENSMUSG00000005580	0.234819940722096	0.234819940722096	0.234819940722096	0.234819940722096	0.234819940722096	0.234819940722096	0.234819940722096	0.234819940722096	ARS
ENSMUSG00000015968	0.125425504538691	0.125425504538691	0.125425504538691	0.125425504538691	0.125425504538691	0.125425504538691	0.125425504538691	0.125425504538691	ARS
ENSMUSG00000019370	0.62878505669726	0.62878505669726	0.62878505669726	0.62878505669726	0.62878505669726	0.62878505669726	0.62878505669726	0.62878505669726	ARS
ENSMUSG00000020431	0.234819940722096	0.234819940722096	0.234819940722096	0.234819940722096	0.234819940722096	0.234819940722096	0.234819940722096	0.234819940722096	ARS
ENSMUSG00000020524	0.480124954417366	0.480124954417366	0.480124954417366	0.480124954417366	0.480124954417366	0.480124954417366	0.480124954417366	0.480124954417366	ARS
ENSMUSG00000020654	0.210950282236733	0.210950282236733	0.210950282236733	0.210950282236733	0.210950282236733	0.210950282236733	0.210950282236733	0.210950282236733	ARS
ENSMUSG00000020734	0.78820486525938	0.78820486525938	0.78820486525938	0.78820486525938	0.78820486525938	0.78820486525938	0.78820486525938	0.78820486525938	ARS
ENSMUSG00000020866	0.480124954417366	0.480124954417366	0.480124954417366	0.480124954417366	0.480124954417366	0.480124954417366	0.480124954417366	0.480124954417366	ARS
ENSMUSG00000020893	0.00055179662591769	0.00055179662591769	0.00055179662591769	0.00055179662591769	0.00055179662591769	0.00055179662591769	0.00055179662591769	0.00055179662591769	ARS
ENSMUSG00000021180	0.29487574152052	0.29487574152052	0.29487574152052	0.29487574152052	0.29487574152052	0.29487574152052	0.29487574152052	0.29487574152052	ARS
ENSMUSG00000021250	0.841780937570754	0.841780937570754	0.841780937570754	0.841780937570754	0.841780937570754	0.841780937570754	0.841780937570754	0.841780937570754	ARS
ENSMUSG00000021313	0.0389205527005838	0.0389205527005838	0.0389205527005838	0.0389205527005838	0.0389205527005838	0.0389205527005838	0.0389205527005838	0.0389205527005838	ARS
