ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
ENSMUSG00000000001	0.625628008693781	0.625628008693781	0.625628008693781	0.625628008693781	0.625628008693781	0.625628008693781	0.625628008693781	0.625628008693781	ARS
ENSMUSG00000001175	0.0584912653702712	0.0584912653702712	0.0584912653702712	0.0584912653702712	0.0584912653702712	0.0584912653702712	0.0584912653702712	0.0584912653702712	ARS
ENSMUSG00000001986	0.771226068634519	0.771226068634519	0.771226068634519	0.771226068634519	0.771226068634519	0.771226068634519	0.771226068634519	0.771226068634519	ARS
ENSMUSG00000002771	0.254141050458386	0.254141050458386	0.254141050458386	0.254141050458386	0.254141050458386	0.254141050458386	0.254141050458386	0.254141050458386	ARS
ENSMUSG00000005034	0.617529971425321	0.617529971425321	0.617529971425321	0.617529971425321	0.617529971425321	0.617529971425321	0.617529971425321	0.617529971425321	ARS
ENSMUSG00000005469	0.212980704779792	0.212980704779792	0.212980704779792	0.212980704779792	0.212980704779792	0.212980704779792	0.212980704779792	0.212980704779792	ARS
ENSMUSG00000005580	0.56165668534987	0.56165668534987	0.56165668534987	0.56165668534987	0.56165668534987	0.56165668534987	0.56165668534987	0.56165668534987	ARS
ENSMUSG00000015968	0.863974952841578	0.863974952841578	0.863974952841578	0.863974952841578	0.863974952841578	0.863974952841578	0.863974952841578	0.863974952841578	ARS
ENSMUSG00000019370	0.0214823156696888	0.0214823156696888	0.0214823156696888	0.0214823156696888	0.0214823156696888	0.0214823156696888	0.0214823156696888	0.0214823156696888	ARS
ENSMUSG00000020431	0.115316358377849	0.115316358377849	0.115316358377849	0.115316358377849	0.115316358377849	0.115316358377849	0.115316358377849	0.115316358377849	ARS
ENSMUSG00000020524	0.828102225026249	0.828102225026249	0.828102225026249	0.828102225026249	0.828102225026249	0.828102225026249	0.828102225026249	0.828102225026249	ARS
ENSMUSG00000020654	0.0276001144070536	0.0276001144070536	0.0276001144070536	0.0276001144070536	0.0276001144070536	0.0276001144070536	0.0276001144070536	0.0276001144070536	ARS
ENSMUSG00000020734	0.0287402085319711	0.0287402085319711	0.0287402085319711	0.0287402085319711	0.0287402085319711	0.0287402085319711	0.0287402085319711	0.0287402085319711	ARS
ENSMUSG00000020866	0.000875440224326951	0.000875440224326951	0.000875440224326951	0.000875440224326951	0.000875440224326951	0.000875440224326951	0.000875440224326951	0.000875440224326951	ARS
ENSMUSG00000020893	5.00567028731691e-05	5.00567028731691e-05	5.00567028731691e-05	5.00567028731691e-05	5.00567028731691e-05	5.00567028731691e-05	5.00567028731691e-05	5.00567028731691e-05	ARS
ENSMUSG00000021180	0.0636694865376974	0.0636694865376974	0.0636694865376974	0.0636694865376974	0.0636694865376974	0.0636694865376974	0.0636694865376974	0.0636694865376974	ARS
ENSMUSG00000021250	0.520295222766764	0.520295222766764	0.520295222766764	0.520295222766764	0.520295222766764	0.520295222766764	0.520295222766764	0.520295222766764	ARS
ENSMUSG00000021313	0.313944835057396	0.313944835057396	0.313944835057396	0.313944835057396	0.313944835057396	0.313944835057396	0.313944835057396	0.313944835057396	ARS
ENSMUSG00000021536	0.79368084544857	0.79368084544857	0.79368084544857	0.79368084544857	0.79368084544857	0.79368084544857	0.79368084544857	0.79368084544857	ARS
ENSMUSG00000021820	0.516838630878819	0.516838630878819	0.516838630878819	0.516838630878819	0.516838630878819	0.516838630878819	0.516838630878819	0.516838630878819	ARS
ENSMUSG00000021933	0.236818117921187	0.236818117921187	0.236818117921187	0.236818117921187	0.236818117921187	0.236818117921187	0.236818117921187	0.236818117921187	ARS
ENSMUSG00000022220	0.110106435244559	0.110106435244559	0.110106435244559	0.110106435244559	0.110106435244559	0.110106435244559	0.110106435244559	0.110106435244559	ARS
ENSMUSG00000022376	0.75067191612899	0.75067191612899	0.75067191612899	0.75067191612899	0.75067191612899	0.75067191612899	0.75067191612899	0.75067191612899	ARS
ENSMUSG00000022416	0.0958383830474563	0.0958383830474563	0.0958383830474563	0.0958383830474563	0.0958383830474563	0.0958383830474563	0.0958383830474563	0.0958383830474563	ARS
ENSMUSG00000022840	0.0398533495492013	0.0398533495492013	0.0398533495492013	0.0398533495492013	0.0398533495492013	0.0398533495492013	0.0398533495492013	0.0398533495492013	ARS
