ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
ENSMUSG00000000001	0.711171235158544	0.711171235158544	0.711171235158544	0.711171235158544	0.711171235158544	0.711171235158544	0.711171235158544	0.711171235158544	ARS
ENSMUSG00000001175	0.00618546021093011	0.00618546021093011	0.00618546021093011	0.00618546021093011	0.00618546021093011	0.00618546021093011	0.00618546021093011	0.00618546021093011	ARS
ENSMUSG00000001986	0.109807662224657	0.109807662224657	0.109807662224657	0.109807662224657	0.109807662224657	0.109807662224657	0.109807662224657	0.109807662224657	ARS
ENSMUSG00000002771	0.876248674432152	0.876248674432152	0.876248674432152	0.876248674432152	0.876248674432152	0.876248674432152	0.876248674432152	0.876248674432152	ARS
ENSMUSG00000005034	0.0224732013462565	0.0224732013462565	0.0224732013462565	0.0224732013462565	0.0224732013462565	0.0224732013462565	0.0224732013462565	0.0224732013462565	ARS
ENSMUSG00000005469	0.00115634764825523	0.00115634764825523	0.00115634764825523	0.00115634764825523	0.00115634764825523	0.00115634764825523	0.00115634764825523	0.00115634764825523	ARS
ENSMUSG00000005580	0.00216515858590437	0.00216515858590437	0.00216515858590437	0.00216515858590437	0.00216515858590437	0.00216515858590437	0.00216515858590437	0.00216515858590437	ARS
ENSMUSG00000015968	0.738194555818819	0.738194555818819	0.738194555818819	0.738194555818819	0.738194555818819	0.738194555818819	0.738194555818819	0.738194555818819	ARS
ENSMUSG00000019370	0.137665626953801	0.137665626953801	0.137665626953801	0.137665626953801	0.137665626953801	0.137665626953801	0.137665626953801	0.137665626953801	ARS
ENSMUSG00000020431	0.915393804090132	0.915393804090132	0.915393804090132	0.915393804090132	0.915393804090132	0.915393804090132	0.915393804090132	0.915393804090132	ARS
ENSMUSG00000020524	0.770351627727139	0.770351627727139	0.770351627727139	0.770351627727139	0.770351627727139	0.770351627727139	0.770351627727139	0.770351627727139	ARS
