ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
ENSPANG00000000437	0.875705870061813	0.991892340773762	0.991892340773762	0.991892340773762	0.975017026776329	0.991892340773762	0.991358992747653	0.981545638115603	ARS
ENSPANG00000000546	0.582768233810458	0.475914329042323	0.475914329042323	0.475914329042323	0.611106645618191	0.475914329042323	0.681125432015545	0.627436547990166	ARS
ENSPANG00000000832	0.859193066764049	0.978584575053392	0.985050918355081	0.971550016850278	0.990594492096911	0.985050918355081	0.987437252444386	0.991682691624146	ARS
ENSPANG00000000866	0.788970066017637	0.912255539736428	0.936712647176475	0.905603649510209	0.98278250751115	0.936712647176475	0.957709316621312	0.981442974003709	ARS
ENSPANG00000004699	0.698699676318131	0.752509461222485	0.752509461222485	0.752354587061409	0.923690628349649	0.752509461222485	0.876913248923848	0.91824219448553	ARS
ENSPANG00000005164	0.90677993350758	0.995587852771372	0.996147253822399	0.982047241102777	0.994397447454092	0.996147253822399	0.99635463735535	0.995869381468486	ARS
ENSPANG00000006538	0.539116779065809	0.617183768948834	0.660589524442979	0.589943848046768	0.59339205106147	0.660589524442979	0.587474071757711	0.59354248860135	ARS
ENSPANG00000006688	0.457688059338395	0.489616174294954	0.489616174294954	0.489616174294954	0.420371127744332	0.489616174294954	0.405479893240517	0.416569707795585	ARS
ENSPANG00000006849	0.500842255270136	0.453045505716286	0.453045505716286	0.453045505716286	0.733807279438345	0.453045505716286	0.501895068980388	0.676264219589103	ARS
ENSPANG00000006882	0.474521604276522	0.326935152141229	0.326935152141229	0.326935152141229	0.654363510980787	0.326935152141229	0.442822463017556	0.596441547040695	ARS
ENSPANG00000008425	0.663943477128207	0.762033211570689	0.848273674053248	0.767632800873415	0.775815192442655	0.848273674053248	0.829215359850674	0.789329021396523	ARS
ENSPANG00000008563	0.760363459053154	0.881285941664306	0.941424794719865	0.812819888607178	0.918791190474678	0.941424794719865	0.938074197963749	0.925635815115766	ARS
ENSPANG00000008968	0.606514061102108	0.66733246908317	0.66733246908317	0.628798339480591	0.770788294333978	0.66733246908317	0.728780784203734	0.762291598562989	ARS
ENSPANG00000009083	0.621078115327322	0.663178111718811	0.663178111718811	0.663178111718811	0.787443115187495	0.663178111718811	0.756450811011239	0.781362570549099	ARS
ENSPANG00000010205	0.736258110231838	0.90965077484354	0.924732955367922	0.899706506716763	0.864188044902865	0.924732955367922	0.917443769525216	0.879380677476351	ARS
ENSPANG00000012477	0.665377779985702	0.594487619801005	0.594487619801005	0.594487619801005	0.874347947831295	0.594487619801005	0.831392547052165	0.867708039551509	ARS
ENSPANG00000013724	0.619119239536097	0.721887031815871	0.764233771045255	0.718475506944072	0.880717108292356	0.764233771045255	0.752806221379403	0.854376775097803	ARS
ENSPANG00000014909	0.575490633382924	0.46343822045722	0.46343822045722	0.46343822045722	0.677824956171289	0.46343822045722	0.665982046643335	0.674079611609645	ARS
ENSPANG00000016434	0.46639174620532	0.384716278955831	0.384716278955831	0.384716278955831	0.422929956134321	0.384716278955831	0.424723078119287	0.423010844667916	ARS
ENSPANG00000016597	0.807378758552998	0.948639179165498	0.968334839319807	0.925006569817242	0.948264048306907	0.968334839319807	0.967839333058683	0.955709427372292	ARS
ENSPANG00000017172	0.738479098827351	0.864847871296172	0.906878936942516	0.859397810824689	0.915219402803426	0.906878936942516	0.919511890635856	0.919258792222447	ARS
ENSPANG00000018115	0.69993101560663	0.897628608991103	0.897628608991103	0.897628608991103	0.815317640665608	0.897628608991103	0.878416164687251	0.831552582766167	ARS
ENSPANG00000018853	0.87621561515761	0.986703807912179	0.991821849599137	0.98327318932071	0.980943486614495	0.991821849599137	0.991464870752979	0.985412715033079	ARS
ENSPANG00000020758	0.904774263444525	0.996215848587705	0.996215848587705	0.996215848587705	0.986973680249324	0.996215848587705	0.996114243918317	0.991074912393129	ARS
ENSPANG00000021065	0.498026171762435	0.447471564764003	0.447471564764003	0.447471564764003	0.729819282898353	0.447471564764003	0.495558955675756	0.671531222329109	ARS
ENSPANG00000021704	0.376352629797649	0.13892955061797	0.118385859534577	0.163594849716635	0.165429121929383	0.118385859534577	0.238807054000665	0.181973975009804	ARS
ENSPANG00000024927	0.79927094966991	0.950831211493726	0.960807947475272	0.960807947475272	0.971943033179803	0.960807947475272	0.963604875989162	0.972027718964168	ARS
ENSPANG00000026255	0.737784021358904	0.860824506546091	0.905939052134845	0.852407318246737	0.914813098939238	0.905939052134845	0.918868412854195	0.918800055488503	ARS
ENSPANG00000000437	0.597187841894344	0.783477227788039	0.783477227788039	0.783477227788039	0.66099426957897	0.783477227788039	0.71041077487395	0.672308106429487	GeneCycle
ENSPANG00000000546	0.636972297149386	0.741535375501932	0.741535375501932	0.741535375501932	0.784401199565246	0.741535375501932	0.785059527527205	0.786329479252421	GeneCycle
ENSPANG00000000832	0.61130421835599	0.792459103276343	0.812803141164901	0.774449950394467	0.675089557655596	0.812803141164901	0.738024331270973	0.68905715479207	GeneCycle
ENSPANG00000000866	0.613202909383042	0.751371105197403	0.783911516592523	0.743301364530596	0.690069676425589	0.783911516592523	0.741650391772595	0.702218799375476	GeneCycle
ENSPANG00000004699	0.576369507974673	0.682232516684262	0.682232516684262	0.682091862833893	0.628563487069705	0.682232516684262	0.667822702809121	0.637582062994074	GeneCycle
ENSPANG00000005164	0.788746999761921	0.955017210210086	0.957958872675347	0.908490292886465	0.928986729736675	0.957958872675347	0.957575066478553	0.939004280248525	GeneCycle
ENSPANG00000006538	0.282531295412361	0.193703639348257	0.174387010218451	0.203856894576621	0.135238978240902	0.174387010218451	0.101487416236123	0.124712982190306	GeneCycle
ENSPANG00000006688	0.410229307431099	0.475112552038671	0.475112552038671	0.475112552038671	0.351487227695069	0.475112552038671	0.304526919850287	0.34079867832968	GeneCycle
