ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
ENSMUSG00000000001	0.9074391634985	0.9074391634985	0.9074391634985	0.9074391634985	0.9074391634985	0.9074391634985	0.9074391634985	0.9074391634985	ARS
ENSMUSG00000001175	0.347666751639153	0.347666751639153	0.347666751639153	0.347666751639153	0.347666751639153	0.347666751639153	0.347666751639153	0.347666751639153	ARS
ENSMUSG00000001986	0.987270067334214	0.987270067334214	0.987270067334214	0.987270067334214	0.987270067334214	0.987270067334214	0.987270067334214	0.987270067334214	ARS
ENSMUSG00000002771	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	ARS
ENSMUSG00000005034	0.0950255020142685	0.0950255020142685	0.0950255020142685	0.0950255020142685	0.0950255020142685	0.0950255020142685	0.0950255020142685	0.0950255020142685	ARS
ENSMUSG00000005469	0.381977210613121	0.381977210613121	0.381977210613121	0.381977210613121	0.381977210613121	0.381977210613121	0.381977210613121	0.381977210613121	ARS
ENSMUSG00000005580	0.000688461208026779	0.000688461208026779	0.000688461208026779	0.000688461208026779	0.000688461208026779	0.000688461208026779	0.000688461208026779	0.000688461208026779	ARS
ENSMUSG00000015968	0.110461902316589	0.110461902316589	0.110461902316589	0.110461902316589	0.110461902316589	0.110461902316589	0.110461902316589	0.110461902316589	ARS
ENSMUSG00000019370	0.457388119057432	0.457388119057432	0.457388119057432	0.457388119057432	0.457388119057432	0.457388119057432	0.457388119057432	0.457388119057432	ARS
ENSMUSG00000020431	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	ARS
ENSMUSG00000020524	0.981097112127793	0.981097112127793	0.981097112127793	0.981097112127793	0.981097112127793	0.981097112127793	0.981097112127793	0.981097112127793	ARS
ENSMUSG00000020654	3.06955711251167e-05	3.06955711251167e-05	3.06955711251167e-05	3.06955711251167e-05	3.06955711251167e-05	3.06955711251167e-05	3.06955711251167e-05	3.06955711251167e-05	ARS
ENSMUSG00000020734	0.968601032700762	0.968601032700762	0.968601032700762	0.968601032700762	0.968601032700762	0.968601032700762	0.968601032700762	0.968601032700762	ARS
ENSMUSG00000020866	0.0728089232449986	0.0728089232449986	0.0728089232449986	0.0728089232449986	0.0728089232449986	0.0728089232449986	0.0728089232449986	0.0728089232449986	ARS
ENSMUSG00000020893	0.000688461208026779	0.000688461208026779	0.000688461208026779	0.000688461208026779	0.000688461208026779	0.000688461208026779	0.000688461208026779	0.000688461208026779	ARS
ENSMUSG00000021180	0.661909482200703	0.661909482200703	0.661909482200703	0.661909482200703	0.661909482200703	0.661909482200703	0.661909482200703	0.661909482200703	ARS
ENSMUSG00000021250	0.697925342594045	0.697925342594045	0.697925342594045	0.697925342594045	0.697925342594045	0.697925342594045	0.697925342594045	0.697925342594045	ARS
ENSMUSG00000021313	0.968601032700762	0.968601032700762	0.968601032700762	0.968601032700762	0.968601032700762	0.968601032700762	0.968601032700762	0.968601032700762	ARS
ENSMUSG00000021536	0.33313130724893	0.33313130724893	0.33313130724893	0.33313130724893	0.33313130724893	0.33313130724893	0.33313130724893	0.33313130724893	ARS
ENSMUSG00000021820	0.787079798176312	0.787079798176312	0.787079798176312	0.787079798176312	0.787079798176312	0.787079798176312	0.787079798176312	0.787079798176312	ARS
ENSMUSG00000021933	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	ARS
ENSMUSG00000022220	0.0058318556535629	0.0058318556535629	0.0058318556535629	0.0058318556535629	0.0058318556535629	0.0058318556535629	0.0058318556535629	0.0058318556535629	ARS
ENSMUSG00000022376	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	ARS
ENSMUSG00000022416	0.771886562445483	0.771886562445483	0.771886562445483	0.771886562445483	0.771886562445483	0.771886562445483	0.771886562445483	0.771886562445483	ARS
ENSMUSG00000022840	0.157144773277853	0.157144773277853	0.157144773277853	0.157144773277853	0.157144773277853	0.157144773277853	0.157144773277853	0.157144773277853	ARS
ENSMUSG00000022994	3.63257454978338e-05	3.63257454978338e-05	3.63257454978338e-05	3.63257454978338e-05	3.63257454978338e-05	3.63257454978338e-05	3.63257454978338e-05	3.63257454978338e-05	ARS
ENSMUSG00000023439	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	0.989043315431216	ARS
ENSMUSG00000024112	0.0281379114079606	0.0281379114079606	0.0281379114079606	0.0281379114079606	0.0281379114079606	0.0281379114079606	0.0281379114079606	0.0281379114079606	ARS
ENSMUSG00000024256	0.606968888323718	0.606968888323718	0.606968888323718	0.606968888323718	0.606968888323718	0.606968888323718	0.606968888323718	0.606968888323718	ARS
