ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
ENSRNOG00000001142	3.37731154154142e-09	3.37731154154142e-09	3.37731154154142e-09	3.37731154154142e-09	3.37731154154142e-09	3.37731154154142e-09	3.37731154154142e-09	3.37731154154142e-09	ARS
ENSRNOG00000002175	0.0140459700303739	1.18371551335458e-16	3.8571285554928e-29	6.48229236899075e-14	9.52622031201914e-18	3.8571285554928e-29	4.15179281841076e-07	2.00251656888165e-26	ARS
ENSRNOG00000004395	0.00120525867949239	0.00120525867949239	0.00120525867949239	0.00120525867949239	0.00120525867949239	0.00120525867949239	0.00120525867949239	0.00120525867949239	ARS
ENSRNOG00000005310	1.87890704994587e-07	1.87890704994587e-07	1.87890704994587e-07	1.87890704994587e-07	1.87890704994587e-07	1.87890704994587e-07	1.87890704994587e-07	1.87890704994587e-07	ARS
ENSRNOG00000005828	9.90508181586414e-07	9.90508181586414e-07	9.90508181586414e-07	9.90508181586414e-07	9.90508181586414e-07	9.90508181586414e-07	9.90508181586414e-07	9.90508181586414e-07	ARS
ENSRNOG00000006622	7.21200876796502e-13	7.21200876796502e-13	7.21200876796502e-13	7.21200876796502e-13	7.21200876796502e-13	7.21200876796502e-13	7.21200876796502e-13	7.21200876796502e-13	ARS
ENSRNOG00000007152	2.09936049755388e-06	2.09936049755388e-06	2.09936049755388e-06	2.09936049755388e-06	2.09936049755388e-06	2.09936049755388e-06	2.09936049755388e-06	2.09936049755388e-06	ARS
ENSRNOG00000007478	3.62397040638007e-05	1.09467818410625e-06	2.17470497000074e-08	1.66726266975277e-06	2.45700918088846e-07	2.17470497000074e-08	2.62663230126371e-09	7.80882996626909e-09	ARS
ENSRNOG00000007706	1.8532233720947e-06	1.8532233720947e-06	1.8532233720947e-06	1.8532233720947e-06	1.8532233720947e-06	1.8532233720947e-06	1.8532233720947e-06	1.8532233720947e-06	ARS
ENSRNOG00000009085	0.0052420172886396	0.0052420172886396	0.0052420172886396	0.0052420172886396	0.0052420172886396	0.0052420172886396	0.0052420172886396	0.0052420172886396	ARS
ENSRNOG00000009329	0	0	0	0	0	0	0	0	ARS
ENSRNOG00000012799	0.0043942365644562	0.000163194548911947	0.000163194548911947	0.000163194548911947	0.000163484939958976	0.000163194548911947	3.86186299688077e-05	7.71528063808427e-05	ARS
ENSRNOG00000013076	0.176802856342693	1.92082395862038e-05	5.91134757212933e-07	5.24811587695778e-05	2.0264294094367e-06	5.91134757212933e-07	0.0248702611007862	7.68666565351728e-06	ARS
ENSRNOG00000013408	0	0	0	0	0	0	0	0	ARS
ENSRNOG00000013412	0.043537100849856	0.043537100849856	0.043537100849856	0.043537100849856	0.043537100849856	0.043537100849856	0.043537100849856	0.043537100849856	ARS
ENSRNOG00000013413	0.113878823539063	0.113878823539063	0.113878823539063	0.113878823539063	0.113878823539063	0.113878823539063	0.113878823539063	0.113878823539063	ARS
ENSRNOG00000014448	0	0	0	0	0	0	0	0	ARS
ENSRNOG00000016280	0.000583384673301436	1.34066697510165e-07	1.22867632644608e-09	1.12703021556594e-06	1.66011709854795e-08	1.22867632644608e-09	8.93465030402607e-10	3.06531858205571e-10	ARS
ENSRNOG00000017248	0.00347679238898879	0.00347679238898879	0.00347679238898879	0.00347679238898879	0.00347679238898879	0.00347679238898879	0.00347679238898879	0.00347679238898879	ARS
ENSRNOG00000018166	0.00582688589754649	0.00028080244937188	0.00028080244937188	0.00028080244937188	0.000263414686053474	0.00028080244937188	6.79051985260522e-05	0.000135436735119793	ARS
ENSRNOG00000018413	3.94194171299267e-06	0	0	0	NA	NA	3.10778089372633e-11	NA	ARS
ENSRNOG00000020254	2.61968224890552e-12	2.61968224890552e-12	2.61968224890552e-12	2.61968224890552e-12	2.61968224890552e-12	2.61968224890552e-12	2.61968224890552e-12	2.61968224890552e-12	ARS
ENSRNOG00000027145	6.05777162587806e-06	6.05777162587806e-06	6.05777162587806e-06	6.05777162587806e-06	6.05777162587806e-06	6.05777162587806e-06	6.05777162587806e-06	6.05777162587806e-06	ARS
ENSRNOG00000036676	0.0347141140020893	3.45934069377207e-10	5.34428657250108e-11	2.74912754193088e-10	1.03115853907639e-09	5.34428657250108e-11	1.54900587546586e-05	1.04346431233177e-10	ARS
ENSRNOG00000048961	3.27960875434741e-06	3.27960875434741e-06	3.27960875434741e-06	3.27960875434741e-06	3.27960875434741e-06	3.27960875434741e-06	3.27960875434741e-06	3.27960875434741e-06	ARS
ENSRNOG00000058914	0.0300781647027872	0.00224271493654462	0.00103085277914454	0.00345399429001627	0.000887644252307639	0.00103085277914454	0.00180939198377599	0.00074620306231012	ARS
ENSRNOG00000059334	2.11389944498874e-06	2.80897622382279e-12	2.80897622382279e-12	2.80897622382279e-12	2.37771826772529e-09	2.80897622382279e-12	8.93714172704743e-12	1.08415605332078e-12	ARS
ENSRNOG00000001142	0	0	0	0	0	0	0	0	GeneCycle
ENSRNOG00000002175	0.0419649431604655	0	0	0	NA	NA	3.30807449151904e-05	NA	GeneCycle
ENSRNOG00000004395	0	0	0	0	0	0	0	0	GeneCycle
ENSRNOG00000005310	0	0	0	0	0	0	0	0	GeneCycle
ENSRNOG00000005828	0	0	0	0	0	0	0	0	GeneCycle
ENSRNOG00000006622	0	0	0	0	0	0	0	0	GeneCycle
ENSRNOG00000007152	0	0	0	0	0	0	0	0	GeneCycle
ENSRNOG00000007478	0	0	0	0	NA	NA	0	NA	GeneCycle
ENSRNOG00000007706	0	0	0	0	0	0	0	0	GeneCycle
ENSRNOG00000009085	0.00498190855762421	0.00498190855762421	0.00498190855762421	0.00498190855762421	0.00498190855762421	0.00498190855762421	0.00498190855762421	0.00498190855762421	GeneCycle
ENSRNOG00000009329	0	0	0	0	0	0	0	0	GeneCycle
ENSRNOG00000012799	0.00915625452188278	0.000778424442508657	0.000778424442508657	0.000778424442508657	0.000661874717282997	0.000778424442508657	0.000167673993738998	0.000382970792193422	GeneCycle
ENSRNOG00000013076	0.263326860167	0	0	0	NA	NA	0.0821671069609637	NA	GeneCycle
ENSRNOG00000013408	0	0	0	0	0	0	0	0	GeneCycle
ENSRNOG00000013412	0.234110584235655	0.234110584235655	0.234110584235655	0.234110584235655	0.234110584235655	0.234110584235655	0.234110584235655	0.234110584235655	GeneCycle
ENSRNOG00000013413	0.174137398446096	0.174137398446096	0.174137398446096	0.174137398446096	0.174137398446096	0.174137398446096	0.174137398446096	0.174137398446096	GeneCycle
ENSRNOG00000014448	0	0	0	0	0	0	0	0	GeneCycle
ENSRNOG00000016280	0	0	0	0	NA	NA	0	NA	GeneCycle
ENSRNOG00000017248	0	0	0	0	0	0	0	0	GeneCycle
ENSRNOG00000018166	0.090398356863603	0	0	0	NA	NA	0.0163437258472786	NA	GeneCycle
ENSRNOG00000018413	0	0	0	0	NA	NA	0	NA	GeneCycle
ENSRNOG00000020254	0	0	0	0	0	0	0	0	GeneCycle
ENSRNOG00000027145	0	0	0	0	0	0	0	0	GeneCycle
ENSRNOG00000036676	0.048748949079651	0	0	0	NA	NA	6.02406645809667e-05	NA	GeneCycle
ENSRNOG00000048961	0	0	0	0	0	0	0	0	GeneCycle
ENSRNOG00000058914	0.186839858914085	0.155916634563486	0.143667744347857	0.162962353135085	0.112769727641722	0.143667744347857	0.0698182657580707	0.100212135792319	GeneCycle
ENSRNOG00000059334	0	0	0	0	NA	NA	0	NA	GeneCycle
ENSRNOG00000001142	1.3280612037136e-07	1.3280612037136e-07	1.3280612037136e-07	1.3280612037136e-07	1.3280612037136e-07	1.3280612037136e-07	1.3280612037136e-07	1.3280612037136e-07	JTK
