ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
ENSMUSG00000000001	0.00677406873779196	0.00677406873779196	0.00677406873779196	0.00677406873779196	0.00677406873779196	0.00677406873779196	0.00677406873779196	0.00677406873779196	ARS
ENSMUSG00000001175	0.000422492500405047	0.000422492500405047	0.000422492500405047	0.000422492500405047	0.000422492500405047	0.000422492500405047	0.000422492500405047	0.000422492500405047	ARS
ENSMUSG00000001986	0.0671679426810056	0.0671679426810056	0.0671679426810056	0.0671679426810056	0.0671679426810056	0.0671679426810056	0.0671679426810056	0.0671679426810056	ARS
ENSMUSG00000002771	0.185032176060741	0.185032176060741	0.185032176060741	0.185032176060741	0.185032176060741	0.185032176060741	0.185032176060741	0.185032176060741	ARS
ENSMUSG00000005034	0.0499927305902894	0.0499927305902894	0.0499927305902894	0.0499927305902894	0.0499927305902894	0.0499927305902894	0.0499927305902894	0.0499927305902894	ARS
ENSMUSG00000005469	0.633242419347294	0.633242419347294	0.633242419347294	0.633242419347294	0.633242419347294	0.633242419347294	0.633242419347294	0.633242419347294	ARS
ENSMUSG00000005580	0.249476643529347	0.249476643529347	0.249476643529347	0.249476643529347	0.249476643529347	0.249476643529347	0.249476643529347	0.249476643529347	ARS
ENSMUSG00000015968	0.00519171229510662	0.00519171229510662	0.00519171229510662	0.00519171229510662	0.00519171229510662	0.00519171229510662	0.00519171229510662	0.00519171229510662	ARS
ENSMUSG00000019370	0.201973211835707	0.201973211835707	0.201973211835707	0.201973211835707	0.201973211835707	0.201973211835707	0.201973211835707	0.201973211835707	ARS
ENSMUSG00000020431	0.0456921227468219	0.0456921227468219	0.0456921227468219	0.0456921227468219	0.0456921227468219	0.0456921227468219	0.0456921227468219	0.0456921227468219	ARS
ENSMUSG00000020524	0.0050556849707899	0.0050556849707899	0.0050556849707899	0.0050556849707899	0.0050556849707899	0.0050556849707899	0.0050556849707899	0.0050556849707899	ARS
ENSMUSG00000020654	0.0291023753526447	0.0291023753526447	0.0291023753526447	0.0291023753526447	0.0291023753526447	0.0291023753526447	0.0291023753526447	0.0291023753526447	ARS
ENSMUSG00000020734	0.295677224769394	0.295677224769394	0.295677224769394	0.295677224769394	0.295677224769394	0.295677224769394	0.295677224769394	0.295677224769394	ARS
ENSMUSG00000020866	0.477394222528925	0.477394222528925	0.477394222528925	0.477394222528925	0.477394222528925	0.477394222528925	0.477394222528925	0.477394222528925	ARS
ENSMUSG00000020893	6.60710685496113e-06	6.60710685496113e-06	6.60710685496113e-06	6.60710685496113e-06	6.60710685496113e-06	6.60710685496113e-06	6.60710685496113e-06	6.60710685496113e-06	ARS
