ID	pvalue_mean	pvalue_brown	pvalue_fisher	pvalue_kost	pvalue_logitp	pvalue_sumlog	pvalue_sump	pvalue_sumz	algorithm
ENSMUSG00000000001	0.490682956719828	0.490682956719828	0.490682956719828	0.490682956719828	0.490682956719828	0.490682956719828	0.490682956719828	0.490682956719828	ARS
ENSMUSG00000001175	0.269190969258788	0.269190969258788	0.269190969258788	0.269190969258788	0.269190969258788	0.269190969258788	0.269190969258788	0.269190969258788	ARS
ENSMUSG00000001986	0.00369682713738173	0.00369682713738173	0.00369682713738173	0.00369682713738173	0.00369682713738173	0.00369682713738173	0.00369682713738173	0.00369682713738173	ARS
ENSMUSG00000002771	0.567244199835773	0.567244199835773	0.567244199835773	0.567244199835773	0.567244199835773	0.567244199835773	0.567244199835773	0.567244199835773	ARS
ENSMUSG00000005034	0.0499929831149442	0.0499929831149442	0.0499929831149442	0.0499929831149442	0.0499929831149442	0.0499929831149442	0.0499929831149442	0.0499929831149442	ARS
ENSMUSG00000005469	0.310178032574267	0.310178032574267	0.310178032574267	0.310178032574267	0.310178032574267	0.310178032574267	0.310178032574267	0.310178032574267	ARS
ENSMUSG00000005580	0.409576352031771	0.409576352031771	0.409576352031771	0.409576352031771	0.409576352031771	0.409576352031771	0.409576352031771	0.409576352031771	ARS
ENSMUSG00000015968	0.00298225111283235	0.00298225111283235	0.00298225111283235	0.00298225111283235	0.00298225111283235	0.00298225111283235	0.00298225111283235	0.00298225111283235	ARS
ENSMUSG00000019370	0.0696091765636226	0.0696091765636226	0.0696091765636226	0.0696091765636226	0.0696091765636226	0.0696091765636226	0.0696091765636226	0.0696091765636226	ARS
ENSMUSG00000020431	0.0451522256202299	0.0451522256202299	0.0451522256202299	0.0451522256202299	0.0451522256202299	0.0451522256202299	0.0451522256202299	0.0451522256202299	ARS
ENSMUSG00000020524	0.280014138319258	0.280014138319258	0.280014138319258	0.280014138319258	0.280014138319258	0.280014138319258	0.280014138319258	0.280014138319258	ARS
ENSMUSG00000020654	0.463675367978278	0.463675367978278	0.463675367978278	0.463675367978278	0.463675367978278	0.463675367978278	0.463675367978278	0.463675367978278	ARS
ENSMUSG00000020734	0.175867281862875	0.175867281862875	0.175867281862875	0.175867281862875	0.175867281862875	0.175867281862875	0.175867281862875	0.175867281862875	ARS
ENSMUSG00000020866	0.167960284848633	0.167960284848633	0.167960284848633	0.167960284848633	0.167960284848633	0.167960284848633	0.167960284848633	0.167960284848633	ARS
ENSMUSG00000020893	0.00457983503341608	0.00457983503341608	0.00457983503341608	0.00457983503341608	0.00457983503341608	0.00457983503341608	0.00457983503341608	0.00457983503341608	ARS
ENSMUSG00000021180	0.0389813064380035	0.0389813064380035	0.0389813064380035	0.0389813064380035	0.0389813064380035	0.0389813064380035	0.0389813064380035	0.0389813064380035	ARS
ENSMUSG00000021250	0.276724488785223	0.276724488785223	0.276724488785223	0.276724488785223	0.276724488785223	0.276724488785223	0.276724488785223	0.276724488785223	ARS
ENSMUSG00000021313	0.506710034726521	0.506710034726521	0.506710034726521	0.506710034726521	0.506710034726521	0.506710034726521	0.506710034726521	0.506710034726521	ARS
ENSMUSG00000021536	0.0601964997099764	0.0601964997099764	0.0601964997099764	0.0601964997099764	0.0601964997099764	0.0601964997099764	0.0601964997099764	0.0601964997099764	ARS
ENSMUSG00000021820	0.0236095746233768	0.0236095746233768	0.0236095746233768	0.0236095746233768	0.0236095746233768	0.0236095746233768	0.0236095746233768	0.0236095746233768	ARS
ENSMUSG00000021933	0.629167603184988	0.629167603184988	0.629167603184988	0.629167603184988	0.629167603184988	0.629167603184988	0.629167603184988	0.629167603184988	ARS
ENSMUSG00000022220	0.00678880759434697	0.00678880759434697	0.00678880759434697	0.00678880759434697	0.00678880759434697	0.00678880759434697	0.00678880759434697	0.00678880759434697	ARS
ENSMUSG00000022376	0.00610473136085377	0.00610473136085377	0.00610473136085377	0.00610473136085377	0.00610473136085377	0.00610473136085377	0.00610473136085377	0.00610473136085377	ARS
ENSMUSG00000022416	0.00135607602642418	0.00135607602642418	0.00135607602642418	0.00135607602642418	0.00135607602642418	0.00135607602642418	0.00135607602642418	0.00135607602642418	ARS
